energy, evnum, distWallVert, distWallHor, distInnerStrVert,distInnerStrHor, pmt_fracRing, lappd_fracRing, nrings, multiplerings, pdg
763.237,91,1.17461,0.560416,1.39698,0.605073,0.529207,0.81746,1,0,11
356.126,101,1.09005,0.574636,1.56439,0.626745,0.298156,0.925926,1,0,11
288.894,109,0.790314,0.572906,1.24789,0.624109,0.0347977,0.588235,1,0,11
717.409,112,1.22346,0.623076,1.30026,0.700568,0.0206951,0.5,1,0,11
947.924,114,0.959641,0.876934,1.58316,1.08745,0.30019,0.862745,1,0,11
34.0913,125,1.24398,0.592049,1.25962,0.653282,0.363137,0.333333,1,0,11
557.023,134,1.06644,0.422638,1.61114,0.3951,0,0,1,0,11
295.281,136,1.09105,0.668947,1.56243,0.770475,0.132188,0.0961538,1,0,11
288.37,140,1.2126,0.371003,1.32176,0.316408,0.272204,0.6,1,0,11
776.114,141,1.02684,0.347589,1.68955,0.280726,0.340471,0.544118,1,0,11
853.846,144,0.864052,0.399672,1.39389,0.3601,0.262697,0.722772,1,0,11
351.821,146,1.06765,0.431312,1.60876,0.408319,0.0299054,1,1,0,11
893.15,148,0.955,0.815789,1.57397,0.994262,0.483588,0.923077,1,0,11
440.966,155,0.760126,0.636825,1.18812,0.721522,0.446118,0.797297,1,0,11
715.391,158,0.976374,0.85117,1.61629,1.04818,0.409125,0.648649,1,0,11
675.917,162,1.02902,0.671848,1.68524,0.774896,0.28732,0.4875,1,0,11
289.103,165,0.818553,0.594871,1.3038,0.657583,0.315987,0.823529,1,0,11
634.916,177,1.01268,0.390697,1.7176,0.346422,0.520045,0.434343,1,0,11
1060.93,178,1.15791,0.422456,1.43003,0.394824,0.237041,0.438017,1,0,11
99.5852,179,0.919537,0.369382,1.50375,0.313938,0.118423,0.4,1,0,11
287.772,196,0.803378,0.517946,1.27375,0.54035,0.0966934,0.65625,1,0,11
925.804,200,1.1862,0.348381,1.37402,0.281932,0.248372,0.337662,1,0,11
899.42,2,0.946807,0.491825,1.55774,0.500542,0.337964,0.653571,1,0,11
1109.56,10,1.03147,0.432698,1.68038,0.410432,0.0859086,0.235294,1,0,11
593.253,11,0.933322,0.919657,1.53104,1.15256,0.807338,0.785714,1,0,11
315.042,12,0.844568,0.69292,1.35531,0.807011,0.515467,0.863636,1,0,11
711.639,16,1.03065,0.404467,1.68202,0.367408,0.22778,0.261682,1,0,11
168.51,17,0.984965,0.567777,1.6333,0.616292,0.370536,0.769231,1,0,11
685.199,28,1.06994,0.503732,1.60421,0.518688,0.425051,0.687861,1,0,11
166.911,36,1.24367,0.635629,1.26024,0.719699,0,1,1,0,11
336.247,54,0.886157,0.536504,1.43766,0.568631,0.134304,0.941176,1,0,11
125.147,55,0.884536,0.657853,1.43445,0.753568,0.533706,0.564103,1,0,11
175.717,61,1.18674,0.858251,1.37295,1.05897,0.582303,0.383333,1,0,11
972.397,62,0.848982,0.757321,1.36405,0.905158,0.00608782,0.0434783,1,0,11
519.298,71,0.995272,0.615289,1.6537,0.688701,0.694428,0.81457,1,0,11
679.083,72,0.903902,0.71715,1.47279,0.843937,0.750199,0.915663,1,0,11
859.069,91,0.858205,0.485016,1.38231,0.490164,0,0.315789,1,0,11
62.8426,93,1.12172,0.552621,1.50169,0.593194,0.259929,0.6,1,0,11
898.243,98,1.05284,0.35036,1.63807,0.284949,0.44059,0.857143,1,0,11
399.118,100,1.07113,0.844191,1.60185,1.03755,0.588933,0.270718,1,0,11
772.198,103,0.767677,0.671518,1.20307,0.774394,0.527338,0.428571,1,0,11
181.759,107,0.767709,0.580497,1.20313,0.635677,0,0,1,0,11
690.367,112,0.893081,0.351376,1.45137,0.286497,0.267033,0.495935,1,0,11
425.721,119,0.838926,0.528249,1.34414,0.556052,0.0420652,0.88,1,0,11
682.816,121,1.08231,0.457074,1.57973,0.447581,0.265059,0.402985,1,0,11
749.025,128,1.0046,0.398293,1.73359,0.357998,0.226378,0.634615,1,0,11
476.297,132,1.07192,0.718415,1.6003,0.845864,0.536897,0.614815,1,0,11
469.232,137,1.20652,0.770556,1.3338,0.925327,0.278017,0.694118,1,0,11
360.1,142,1.17264,0.404195,1.40088,0.366993,0.165284,0.0588235,1,0,11
793.492,146,0.916228,0.79815,1.4972,0.96738,0.701411,0.888,1,0,11
366.936,147,0.785542,0.456727,1.23844,0.447053,0.216532,0.884615,1,0,11
153.748,150,1.10908,0.737148,1.52672,0.874413,0.335499,0.153846,1,0,11
627.176,152,1.04498,0.697356,1.65365,0.813771,0.74434,0.762887,1,0,11
507.104,157,0.894398,0.761854,1.45398,0.912065,0.569534,0.72043,1,0,11
927.874,169,0.854126,0.948672,1.37424,1.19678,0.289946,0.124378,1,0,11
1224.78,174,0.863698,0.432683,1.39319,0.410409,0,0.5,1,0,11
198.863,184,0.852592,0.378518,1.3712,0.327862,0.243407,0.605263,1,0,11
494.03,185,1.20212,0.500999,1.34251,0.514522,0.00497324,0.333333,1,0,11
228.142,188,1.14952,0.524978,1.44665,0.551067,0.411146,0.309091,1,0,11
166.973,190,0.877189,0.666678,1.4199,0.767018,0.507671,0.690909,1,0,11
83.2165,194,1.10625,0.346866,1.53233,0.279624,0.379393,1,1,0,11
770.127,6,0.920202,0.502944,1.50507,0.517486,0.162656,0.307692,1,0,11
1023.86,23,1.24499,0.361644,1.25762,0.302146,0.270212,0.741758,1,0,11
255.223,26,1.05586,0.448577,1.6321,0.434632,0,0.666667,1,0,11
870.027,27,0.824296,0.497743,1.31517,0.509561,0.119425,0.619048,1,0,11
734.666,29,1.00497,0.60121,1.73287,0.667244,0.382074,0.581967,1,0,11
1117.63,33,0.92394,0.525595,1.51247,0.552007,0.513864,0.530387,1,0,11
404.541,41,1.08174,0.913447,1.58085,1.14309,0.577335,0.257426,1,0,11
424.202,48,0.814946,0.47831,1.29666,0.479945,0.0959213,0.25,1,0,11
319.894,79,0.908208,0.684686,1.48132,0.794461,0.34019,0.821429,1,0,11
607.08,83,1.21812,0.377954,1.31081,0.327002,0.279524,0.602273,1,0,11
185.552,90,1.18634,0.907653,1.37374,1.13426,0.654363,0.653846,1,0,11
613.57,92,0.864113,0.362528,1.39401,0.303492,0.236374,0.790909,1,0,11
961.311,100,0.945222,0.508422,1.55461,0.525835,0.0550464,0.730159,1,0,11
305.797,104,1.22968,0.529389,1.28794,0.557789,0.139287,1,1,0,11
1138.71,117,0.825085,0.604261,1.31674,0.671894,0,0.571429,1,0,11
1075.02,121,0.948359,0.5231,1.56082,0.548204,0.64267,0.246575,1,0,11
880.822,129,0.900791,0.42195,1.46663,0.394051,0.393396,0.706422,1,0,11
1324.28,137,1.20465,0.429881,1.3375,0.406139,0.215754,0.473684,1,0,11
1285.27,142,1.02859,0.465409,1.6861,0.460284,0.464356,0.420561,1,0,11
448.12,153,0.809247,0.386106,1.28537,0.339425,0.310565,0.544444,1,0,11
505.636,157,0.865513,0.365973,1.39678,0.308743,0.205585,0.566667,1,0,11
395.925,165,1.00886,0.509874,1.72515,0.528048,0.27109,0.496063,1,0,11
1006.77,170,1.00584,0.655778,1.73113,0.750406,0.392938,0.643411,1,0,11
571.504,183,1.16626,0.4954,1.4135,0.50599,0.403609,0.366667,1,0,11
924.486,192,0.754885,0.554513,1.17774,0.596077,0.569058,0.876404,1,0,11
245.968,198,0.795919,0.369262,1.25899,0.313755,0.233048,0.52,1,0,11
645.616,201,1.04309,0.581257,1.65738,0.636836,0.560519,0.625926,1,0,11
765.514,18,0.990299,0.526368,1.64386,0.553185,0.441578,0.401709,1,0,11
231.66,29,1.01789,0.547075,1.70728,0.584742,0.361873,0.777778,1,0,11
368.944,30,1.03643,0.452217,1.67056,0.440179,0.0274958,0.75,1,0,11
557.214,33,0.891024,0.661702,1.44729,0.759434,0.430604,0.440678,1,0,11
571.28,39,0.934795,0.573454,1.53396,0.624944,0.762853,0.732143,1,0,11
1330.25,49,0.998278,0.537174,1.65966,0.569653,0.382191,0.219672,1,0,11
201.898,58,1.14095,0.37086,1.46362,0.316191,0.253488,0.615385,1,0,11
112.216,65,1.22762,0.481118,1.29202,0.484224,0.244402,0.5,1,0,11
745.561,69,0.835921,0.449434,1.33819,0.435937,0.311633,0.533058,1,0,11
876.083,77,0.848536,0.819142,1.36317,0.999373,0.323873,0.784946,1,0,11
590.562,82,0.972861,0.418491,1.60933,0.38878,0.314841,0.380952,1,0,11
1092.31,83,1.1917,0.580436,1.36314,0.635584,0.58225,0.540984,1,0,11
251.07,94,1.05367,0.55241,1.63644,0.592874,0.362725,0.6,1,0,11
70.7636,95,0.951933,0.658432,1.56789,0.754451,0.214202,0.214286,1,0,11
351.934,98,0.937819,0.366784,1.53995,0.309978,0.0920407,0.0625,1,0,11
941.883,100,0.932742,0.524046,1.5299,0.549645,0.29775,0.54023,1,0,11
516.726,103,0.912641,0.615313,1.49009,0.688737,0.543028,0.665236,1,0,11
43.8564,114,0.96796,0.766257,1.59963,0.918775,0.137138,0.933333,1,0,11
223.565,116,1.23707,0.35987,1.27329,0.299442,0.21825,0.703704,1,0,11
265.755,118,1.22087,0.371672,1.30538,0.317429,0.0547593,0.96,1,0,11
88.9686,119,1.23756,0.637338,1.27234,0.722303,0.325022,1,1,0,11
1291.75,124,1.06197,0.827596,1.62,1.01226,0.66565,0.659884,1,0,11
200.385,135,0.913646,0.901922,1.49209,1.12553,0.616352,0.700855,1,0,11
372.378,137,0.972126,0.410496,1.60788,0.376595,0.193478,0.772727,1,0,11
398.202,144,1.16612,0.382722,1.41379,0.334269,0.370952,0.69863,1,0,11
319.836,155,1.21193,0.45381,1.32307,0.442606,0.533301,0.338462,1,0,11
1050.42,170,0.939077,0.55411,1.54244,0.595463,0.402037,0.641732,1,0,11
991.364,172,1.07137,0.941197,1.6014,1.18538,0.841906,0.804651,1,0,11
69.4122,173,0.921503,0.556297,1.50764,0.598797,0.0855622,0.571429,1,0,11
478.255,174,0.957215,0.359967,1.57835,0.29959,0.261863,0.625,1,0,11
1289.34,181,1.19892,0.41102,1.34883,0.377394,0.187301,0.662921,1,0,11
545.744,186,1.24398,0.501466,1.25962,0.515234,0.420647,0.386667,1,0,11
261.514,197,0.996042,0.849254,1.65523,1.04526,0.588834,0.655738,1,0,11
431.666,200,1.18361,0.720569,1.37914,0.849147,0.656653,0.652174,1,0,11
920.927,3,1.07388,0.839344,1.59642,1.03016,0.616493,0.681633,1,0,11
757.585,15,1.18927,0.412083,1.36794,0.379014,0.0396569,0.8,1,0,11
522.739,18,0.865382,0.392907,1.39652,0.34979,0.266896,0.623529,1,0,11
758.521,21,0.880907,0.675562,1.42726,0.780557,0.779561,0.849162,1,0,11
746.89,34,0.928169,0.79673,1.52084,0.965216,0.662757,0.464789,1,0,11
167.317,43,1.07011,0.489557,1.60388,0.497085,0.203774,0.5,1,0,11
336.287,44,1.24819,0.429225,1.25129,0.405139,0.365728,0.173913,1,0,11
348.873,47,1.07849,0.462828,1.58729,0.456349,0.389616,0.851852,1,0,11
663.538,49,0.783819,0.565932,1.23503,0.61348,0.119422,0.714286,1,0,11
836.98,53,0.846937,0.577596,1.36,0.631256,0.115883,0.537313,1,0,11
878.959,69,0.765501,0.555165,1.19876,0.597072,0.220673,0.440476,1,0,11
558.109,75,0.81042,0.777891,1.2877,0.936505,0.560266,0.793478,1,0,11
864.787,86,1.08932,0.453684,1.56585,0.442415,0.109402,0.306122,1,0,11
964.288,89,1.01918,0.788648,1.70473,0.9529,0.750359,0.7275,1,0,11
619.864,104,1.16689,0.783514,1.41225,0.945075,0.0060788,0.5,1,0,11
450.807,113,1.216,0.627761,1.31503,0.707708,0.242623,0.491228,1,0,11
713.282,114,0.949811,0.410489,1.56369,0.376586,0.364402,0.297189,1,0,11
202.033,116,0.75599,0.606157,1.17993,0.674784,0.376889,0.538462,1,0,11
991.77,125,1.23827,0.828818,1.27092,1.01412,0.761606,0.908046,1,0,11
536.554,127,1.2379,0.655866,1.27165,0.75054,0.603852,0.717742,1,0,11
1188.22,145,1.24464,0.380004,1.25831,0.330126,0.308225,0.587156,1,0,11
506.809,151,0.800612,0.599093,1.26828,0.664017,0,0.5,1,0,11
389.402,152,1.20388,0.846574,1.33902,1.04118,0.330468,0.835616,1,0,11
494.133,153,1.16604,0.795181,1.41394,0.962857,0.611039,0.564246,1,0,11
495.585,155,0.755243,0.408503,1.17845,0.373559,0.341974,0.901961,1,0,11
1571.71,165,1.17797,0.512091,1.39032,0.531426,0.0624687,0.339623,1,0,11
442.992,167,0.909582,0.604868,1.48404,0.672819,0.349456,0.407407,1,0,11
891.247,168,0.91927,0.347804,1.50322,0.281053,0.0996361,0.74,1,0,11
365.28,171,0.987856,0.600054,1.63902,0.665482,0.505708,0.454545,1,0,11
488.99,191,0.893191,0.503124,1.45158,0.517761,0.250697,0.814815,1,0,11
636.09,193,0.800006,0.45206,1.26708,0.439939,0.235782,0.770833,1,0,11
1038.89,194,1.12823,0.583785,1.48881,0.640688,0.551617,0.845833,1,0,11
282.156,197,1.24562,0.839115,1.25637,1.02981,0.152888,0.916667,1,0,11
763.295,200,0.952307,0.622247,1.56863,0.699304,0.524547,0.544944,1,0,11
831.989,203,0.884103,0.715919,1.43359,0.842061,0.00585651,0.545455,1,0,11
849.034,11,0.861024,0.70115,1.38789,0.819553,0.105534,0.916667,1,0,11
1320.27,18,1.02114,0.597589,1.70085,0.661726,0.628707,0.51495,1,0,11
227.386,19,0.827675,0.484272,1.32186,0.489031,0.118085,0.6875,1,0,11
173.791,20,1.02591,0.600743,1.69139,0.666532,0,0,1,0,11
950.171,28,0.819866,0.548506,1.3064,0.586923,0.135847,0.447368,1,0,11
1169.52,31,1.09598,0.513305,1.55265,0.533277,0.713941,0.919463,1,0,11
687.196,34,0.749651,0.893292,1.16738,1.11238,0.253765,0.125,1,0,11
141.081,35,0.793919,0.861101,1.25503,1.06332,0.396764,0.846154,1,0,11
1114.05,36,1.22496,0.699028,1.29727,0.816318,0.0129322,0.866667,1,0,11
484.215,39,1.02043,0.670501,1.70225,0.772844,0.39315,0.37931,1,0,11
666.216,42,0.994356,0.499895,1.65189,0.51284,0.191431,0.481481,1,0,11
607.176,43,0.90155,0.396798,1.46814,0.35572,0.236792,0.338129,1,0,11
259.545,47,1.23274,0.564161,1.28187,0.610781,0.586956,0.96,1,0,11
651.923,48,0.999482,0.416871,1.66204,0.386312,0.183131,0.554217,1,0,11
111.249,52,0.826511,0.641952,1.31956,0.729336,0.278148,0.588235,1,0,11
775.774,60,1.03671,0.768503,1.67002,0.922198,0.608959,0.771429,1,0,11
59.3903,67,1.1254,0.817826,1.49441,0.997367,0.409436,0.555556,1,0,11
581.778,69,0.917839,0.345802,1.50039,0.278002,0.273909,0.697674,1,0,11
564.881,70,1.02392,0.552625,1.69535,0.5932,0.292662,0.696078,1,0,11
733.555,71,1.10413,0.449787,1.53652,0.436476,0.161983,0.390244,1,0,11
732.426,74,0.8157,0.721163,1.29815,0.850052,0.706105,0.813472,1,0,11
512.358,79,1.09289,0.635101,1.55878,0.718894,0.201787,0.539216,1,0,11
545.267,85,1.14805,0.501566,1.44956,0.515386,0,0.555556,1,0,11
680.397,88,1.14378,0.55546,1.45801,0.597522,0.458614,0.144414,1,0,11
1346.71,95,0.768645,0.878395,1.20498,1.08967,0.0156126,0.25,1,0,11
381.148,105,1.0034,0.354396,1.73597,0.2911,0.263694,0.419355,1,0,11
239.072,108,0.926232,0.828248,1.51701,1.01325,0.741799,0.774775,1,0,11
814.816,113,1.1609,0.662123,1.42411,0.760075,0.423055,0.78125,1,0,11
412.983,131,0.79793,0.404559,1.26297,0.367547,0.00885287,0.4,1,0,11
748.203,132,1.00166,0.363423,1.73942,0.304857,0.112268,0.45,1,0,11
603.281,137,1.15882,0.572948,1.42823,0.624172,0.663449,0.717391,1,0,11
103.729,139,1.22047,0.527707,1.30616,0.555226,0.365447,0.8,1,0,11
1039.75,148,1.01014,0.640756,1.72263,0.727512,0.393619,0.765517,1,0,11
1066.83,159,0.804464,0.529576,1.27591,0.558073,0.298962,0.595238,1,0,11
123.579,164,0.882797,0.636857,1.431,0.721571,0.226046,0.380952,1,0,11
304.682,166,1.207,0.630555,1.33283,0.711966,0.471357,0.767442,1,0,11
274.047,168,0.880694,0.397345,1.42684,0.356553,0.0123596,1,1,0,11
495.72,180,0.864904,0.510889,1.39558,0.529595,0.0767035,0.216216,1,0,11
996.232,183,1.00931,0.604639,1.72427,0.67247,0.525477,0.825871,1,0,11
783.379,187,1.19026,0.396761,1.36599,0.355663,0.0483292,0,1,0,11
275.831,10,0.907318,0.614494,1.47956,0.687488,0.381274,0.652778,1,0,11
800.012,20,1.03717,0.77802,1.6691,0.936703,0.102109,0.185185,1,0,11
1515.93,22,1.14883,0.355438,1.44802,0.292688,0.175083,0.397059,1,0,11
884.62,23,1.19563,0.844198,1.35536,1.03756,0.335512,0.56338,1,0,11
161.112,27,1.06467,0.511777,1.61465,0.530948,0.269209,0.709677,1,0,11
1169.06,35,0.850584,0.358757,1.36722,0.297745,0.0214503,0.909091,1,0,11
156.449,39,0.902877,0.455432,1.47076,0.445078,0.178361,0.461538,1,0,11
597.613,45,0.939509,0.447725,1.54329,0.433333,0.301213,0.411111,1,0,11
1094.84,48,1.16869,0.572699,1.40869,0.623794,0.60547,0.730375,1,0,11
598.746,55,0.825559,0.372814,1.31767,0.319169,0.236821,0.676471,1,0,11
480.789,67,1.02195,0.74637,1.69923,0.888468,0.441722,0.650943,1,0,11
195.657,77,0.900521,0.516196,1.4661,0.537683,0.195031,0.323529,1,0,11
341.709,81,0.887082,0.54987,1.43949,0.589002,0.386653,0.203252,1,0,11
1124.74,85,0.861042,0.628937,1.38793,0.7095,0.481749,0.487097,1,0,11
240.971,88,1.20758,0.351611,1.33169,0.286855,0.213296,0.571429,1,0,11
674.318,90,1.09351,0.461938,1.55756,0.454994,0.439801,0.531915,1,0,11
439.724,93,0.753483,0.432307,1.17496,0.409837,0.247572,0.5,1,0,11
506.893,96,0.846227,0.487795,1.3586,0.4944,0.525197,0.484127,1,0,11
810.663,106,1.06387,0.875608,1.61624,1.08543,0.136063,0.7,1,0,11
511.274,114,0.825687,0.711811,1.31793,0.8358,0.531862,0.926471,1,0,11
954.681,115,0.862769,0.70662,1.39135,0.827889,0.6273,0.565714,1,0,11
337.207,123,0.815007,0.365757,1.29678,0.308414,0.262678,0.338983,1,0,11
542.549,126,1.15847,0.538506,1.42892,0.571683,0.141605,0.233333,1,0,11
968.449,130,0.802725,0.586015,1.27246,0.644088,0.17326,0.814815,1,0,11
533.539,131,0.964543,0.569605,1.59286,0.619078,0.474542,0.638298,1,0,11
1076.72,137,1.23647,0.79197,1.27449,0.957963,0.117758,0.968944,1,0,11
826.908,154,0.879422,0.488687,1.42432,0.495759,0.39359,0.792373,1,0,11
717.104,161,1.14919,0.752937,1.44731,0.898476,0.204033,0.592593,1,0,11
403.802,164,0.766486,0.435091,1.20071,0.414079,0.244462,0.5,1,0,11
472.31,170,0.825752,0.347012,1.31806,0.279846,0.189841,0.126437,1,0,11
1557.75,176,1.09798,0.507788,1.5487,0.524868,0.542897,0.795756,1,0,11
539.481,186,0.859769,0.563271,1.38541,0.609425,0.354148,0.613208,1,0,11
51.9872,191,0.76596,0.542658,1.19967,0.578011,0.149867,0.375,1,0,11
445.665,198,1.01555,0.692554,1.71191,0.806452,0.534344,0.777778,1,0,11
348.514,205,1.1882,0.97557,1.37006,1.23777,0.685766,0.979381,1,0,11
368.587,5,1.18387,0.354784,1.37863,0.291691,0.0296382,0.5,1,0,11
145.955,29,0.756595,0.567106,1.18112,0.61527,0.233601,0.5,1,0,11
940.177,30,1.23773,0.405277,1.272,0.368642,0.248505,0.442529,1,0,11
839.268,31,0.879716,0.587409,1.4249,0.646212,0.431643,0.527174,1,0,11
792.8,32,0.848337,0.433288,1.36277,0.411331,0.14272,0.935897,1,0,11
204.503,39,1.07232,0.602414,1.59951,0.669079,0.595243,0.765957,1,0,11
264.151,63,0.842278,0.527188,1.35078,0.554435,0.159974,0.555556,1,0,11
545.057,67,0.815415,0.961342,1.29759,1.21609,0.503866,0.641791,1,0,11
828.695,70,1.04256,0.450763,1.65843,0.437964,0.365353,0.51875,1,0,11
921.053,80,0.973123,0.765327,1.60985,0.917358,0.794654,0.281081,1,0,11
667.825,87,0.974811,0.356526,1.61319,0.294345,0.172598,0.711111,1,0,11
410.682,91,0.757752,0.641051,1.18342,0.727962,0.269199,0.753425,1,0,11
842.772,93,1.04604,0.563288,1.65155,0.609451,0.450822,0.817568,1,0,11
135.422,94,1.15722,0.734713,1.43141,0.870703,0.261889,0.181818,1,0,11
127.821,98,0.820525,0.494439,1.30771,0.504525,0,0,1,0,11
355.881,103,1.02004,0.467598,1.70303,0.46362,0.012303,0.875,1,0,11
631.471,111,0.873565,0.637364,1.41272,0.722343,0.22275,0.20438,1,0,11
436.426,113,0.883829,0.495902,1.43305,0.506755,0.334532,0.435897,1,0,11
85.3715,114,1.21166,0.379037,1.32362,0.328653,0.24862,0.8,1,0,11
684.885,122,1.13027,0.491526,1.48477,0.500085,0.110633,0.313725,1,0,11
1122.8,130,1.007,0.700404,1.72884,0.818416,0.141214,0.325397,1,0,11
196.446,131,1.10011,0.485387,1.54448,0.49073,0.298204,0.428571,1,0,11
1003.13,145,1.03308,0.515946,1.6772,0.537302,0.320827,0.704545,1,0,11
1573.07,148,0.943667,0.846371,1.55153,1.04087,0.753382,0.692623,1,0,11
181.985,166,0.78156,0.81559,1.23056,0.99396,0.444555,0.702703,1,0,11
1236.01,177,0.917264,0.650696,1.49925,0.742661,0.832118,0.72103,1,0,11
569.887,190,1.2456,0.383769,1.25642,0.335863,0.243168,0.897727,1,0,11
448.265,203,1.09372,0.841645,1.55714,1.03367,0.518526,0.544304,1,0,11
955.813,6,1.16574,0.471723,1.41454,0.469906,0.403875,0.348315,1,0,11
230.879,12,0.78604,0.356135,1.23943,0.29375,0.144096,0.111111,1,0,11
1588.67,26,1.08481,0.723628,1.57478,0.853809,0.527414,0.977528,1,0,11
510.153,28,1.22883,0.467188,1.28962,0.462995,0.638697,0.904348,1,0,11
789.242,29,1.16831,0.360591,1.40945,0.300541,0.352002,0.742574,1,0,11
572.581,39,0.815486,0.585041,1.29773,0.642603,0.464855,0.717557,1,0,11
990.46,41,1.17129,0.619798,1.40355,0.695573,0.098881,0.942308,1,0,11
415.38,55,0.919772,0.567704,1.50422,0.61618,0.250729,0.670103,1,0,11
398.005,56,0.825073,0.589348,1.31671,0.649166,0,0,1,0,11
1196.21,57,1.11562,0.402385,1.51377,0.364235,0.013194,0.333333,1,0,11
993.713,58,0.899565,0.577992,1.4642,0.631859,0.559683,0.474265,1,0,11
690.037,60,0.771939,0.789469,1.21151,0.95415,0.41489,0.632432,1,0,11
92.5083,72,0.869237,0.36511,1.40416,0.307428,0.221803,0.2,1,0,11
857.071,75,1.18405,0.44258,1.37828,0.425492,0.456778,0.563953,1,0,11
1188.59,77,1.16234,0.549518,1.42126,0.588465,0.295084,0.546667,1,0,11
589.053,78,1.24734,0.535477,1.25296,0.567066,0,0.333333,1,0,11
322.399,80,0.96916,0.39752,1.602,0.356821,0,0.454545,1,0,11
760.048,88,1.1677,0.394455,1.41066,0.35215,0.0765935,0.897959,1,0,11
141.613,95,1.05031,0.395205,1.6431,0.353293,0.0787074,0.727273,1,0,11
215.1,103,1.06599,0.672292,1.61205,0.775573,0.653021,0.806818,1,0,11
733.406,113,1.01125,0.378912,1.72042,0.328461,0.625273,0.577778,1,0,11
572.439,120,1.10985,0.645923,1.52519,0.735387,0.252411,0.557143,1,0,11
546.949,129,0.904108,0.751643,1.4732,0.896504,0.597053,0.732283,1,0,11
560.774,153,1.17165,0.655024,1.40284,0.749256,0.231223,0.456376,1,0,11
398.937,156,0.857588,0.393723,1.38109,0.351034,0.222843,0.5625,1,0,11
1959.3,165,0.84987,0.812832,1.36581,0.989756,0.0239891,0.285714,1,0,11
1269.67,173,0.841084,0.805887,1.34841,0.979172,0.0120566,0.6,1,0,11
707.452,177,0.875133,0.505805,1.41583,0.521848,0.0935635,0.85,1,0,11
889.059,179,1.14895,0.551634,1.44778,0.59169,0.488881,0.565517,1,0,11
168.891,180,1.17646,0.908308,1.3933,1.13526,0.502765,0.837209,1,0,11
436.064,189,1.13789,0.424961,1.46968,0.398641,0.213441,0.392857,1,0,11
489.159,192,0.86455,0.428121,1.39487,0.403457,0.236048,0.890909,1,0,11
569.279,193,0.925861,0.524212,1.51627,0.5499,0.138678,0.259259,1,0,11
566.782,195,0.785795,0.395487,1.23894,0.353722,0.203181,0.743243,1,0,11
83.318,197,0.865805,0.426654,1.39736,0.40122,0.115182,0.5,1,0,11
778.877,0,0.887228,0.774075,1.43978,0.930691,0.0205159,0.777778,1,0,11
673.324,10,0.792359,0.378352,1.25194,0.327608,0.342735,0.96,1,0,11
520.54,20,0.907057,0.490236,1.47904,0.49812,0.0460695,0.230769,1,0,11
499.17,26,1.13033,0.683162,1.48465,0.792139,0.262462,0.59434,1,0,11
423.532,28,0.84396,0.595417,1.35411,0.658416,0.254192,0.603774,1,0,11
1066.01,37,1.24292,0.399663,1.26172,0.360086,0.385443,0.231293,1,0,11
227.005,38,0.920538,0.389077,1.50573,0.343954,0,0,1,0,11
139.704,46,1.00304,0.489031,1.73667,0.496284,0.498115,0.666667,1,0,11
649.683,50,0.983719,0.758081,1.63083,0.906315,0.42218,0.61828,1,0,11
1350.65,51,1.07832,0.443054,1.58762,0.426214,0,0,1,0,11
252.681,53,0.855496,0.51807,1.37695,0.540539,0.417317,0.408451,1,0,11
659.35,56,1.07005,0.715313,1.60399,0.841136,0.508498,0.587879,1,0,11
507.148,113,0.95692,0.63445,1.57777,0.717902,0.0744366,0.22,1,0,11
1301.96,115,1.25133,0.371939,1.24506,0.317834,0.028589,0.5,1,0,11
501.429,125,1.12085,0.490367,1.50342,0.498319,0.728891,0.657895,1,0,11
1499.11,130,0.88976,0.513881,1.44479,0.534155,0.647397,0.481308,1,0,11
