pmtHits,pmtTotalQ,pmtAvgT,pmtBaryAngle,pmtRmsAngle,pmtVarAngle,pmtSkewAngle,pmtKurtAngle,pmtRmsBary,pmtVarBary,pmtSkewBary,pmtKurtBary,pmtRmsPhi,pmtVarPhi,pmtFracHighestQ,pmtFracDownstream,pmtFracClustered,pmtFracLowQ,pmtFracLateT,pmtFracEarlyT,pmtLargeAngleAngle,pmtLargeAnglePhi,lappdHits,lappdAvgT,lappdBaryAngle,lappdRmsAngle,lappdVarAngle,lappdSkewAngle,lappdKurtAngle,lappdRMSBary,lappdVarBary,lappdSkewBary,lappdKurtBary,mrdPaddles,mrdLayers,mrdConslayers,mrdClusters,mrdPaddlesPerLayer,mrdXSpread,mrdYSpread,mrdAdjacentHits,multiplerings
38,2347.89,7.55573,0.258091,0.969589,0.469826,0.453246,-0.141221,0.741477,0.223987,0.193241,0.0531485,0.660919,0.283027,0.214296,0.989025,1,0.421053,0.105263,0.0263158,0.184211,0.0526316,165,7.40698,0.0742018,0.513248,0.263424,0.187355,-0.0708463,0.456962,0.208814,0.134998,-0.0410175,5,4,3,0,1.25,0.612,0,0,1
42,2662.7,8.73498,0.653964,1.06857,0.804369,0.894094,-0.849506,0.533818,0.156688,0.0911895,0.00617968,0.581512,0.21405,0.109722,0.990943,1,0.238095,0.238095,0,0.0952381,0.047619,217,8.34467,0.390834,0.546513,0.298676,0.181962,-0.152444,0.22621,0.0511712,0.00671384,-0.00235215,6,4,1,0,1.5,0,0.0338333,0,1
27,1797.92,6.28418,0.50511,0.813029,0.592286,0.564929,-0.460432,0.394174,0.132561,0.0801734,0.00485363,0.84824,0.591146,0.21742,1,1,0.333333,0,0.185185,0,0.296296,81,6.72625,0.460369,0.670985,0.450221,0.321503,-0.373578,0.253897,0.0644637,0.0148714,-0.00590424,7,6,5,1,1.16667,0,0.0338333,0,1
80,5071.4,8.23248,0.921261,1.42125,1.73333,2.83279,-4.02557,0.677695,0.385911,0.295175,-0.0787859,0.737084,0.428763,0.0440148,0.730188,1,0.3375,0.1125,0,0.175,0.2,185,9.95282,0.213192,0.560431,0.314083,0.220045,-0.136678,0.394282,0.155458,0.0747368,-0.031717,3,3,0,0,1,0,0,0,1
25,1789.63,6.19815,0.324619,0.791169,0.40374,0.329178,-0.18367,0.505285,0.13215,0.0853416,0.0124552,0.633871,0.318168,0.181232,1,1,0.28,0,0.12,0.08,0.16,105,6.63615,0.270301,0.55723,0.310505,0.217476,-0.131866,0.355557,0.126421,0.0501983,-0.0218281,0,0,0,0,0,0,0,0,1
20,1525.83,5.91193,0.988527,1.13454,1.19067,1.48982,-2.26659,0.459895,0.133252,0.00970361,0.001901,1.19969,0.783639,0.158028,0.97204,1,0.4,0.1,0.25,0.05,0.65,42,6.50069,0.457911,0.641598,0.411648,0.309271,-0.270756,0.311931,0.0973008,0.00769922,-0.0151702,9,8,5,1,1.125,0.357,0,0,1
33,2078.33,7.16624,0.533968,1.06294,0.702344,0.814499,-0.344092,0.646686,0.192141,0.174182,0.114638,0.912979,0.487829,0.123183,0.979221,1,0.30303,0.0909091,0.0909091,0.0909091,0.181818,71,7.837,0.28799,0.640987,0.410864,0.289755,-0.296432,0.380491,0.144773,0.0616705,-0.033226,0,0,0,0,0,0,0,0,1
45,2487.5,7.04782,0.564391,1.31568,1.13488,1.92905,-0.039072,0.8755,0.46745,0.662437,0.456596,1.17993,0.93534,0.113617,0.860557,1,0.355556,0.0444444,0.0222222,0.288889,0.222222,249,6.70191,0.0575483,0.342316,0.117181,0.0775392,0.0130622,0.307938,0.094826,0.0593336,0.0116005,6,4,2,0,1.5,0.0765,0,0,1
55,3234.85,7.52876,0.653039,1.24015,1.03307,1.43825,-0.99715,0.691333,0.312187,0.259739,0.0019174,0.896766,0.537128,0.166098,0.870149,1,0.418182,0.0727273,0,0.236364,0.218182,109,7.98885,0.190438,0.507606,0.257664,0.18387,-0.0635302,0.379537,0.144048,0.0725719,-0.0201603,9,7,6,0,1.28571,0,0.1015,0,1
27,1787.81,6.74369,0.601935,0.998875,0.66989,0.689945,-0.560174,0.515356,0.133211,0.0738718,0.00776342,0.890312,0.559791,0.214665,0.98784,1,0.37037,0.0740741,0.111111,0.0740741,0.37037,65,5.96436,0.463353,0.63036,0.397353,0.30271,-0.239094,0.326756,0.106769,0.0020697,-0.0196782,9,9,0,1,1,0,0,0,1
28,2067.58,6.89612,1.21865,1.24879,1.6679,2.37326,-4.81586,0.500374,0.130583,-0.00940507,0.00030546,1.09469,0.844239,0.24996,0.851315,1,0.392857,0.178571,0.178571,0.0714286,0.535714,30,9.97538,0.317622,0.604526,0.365451,0.254899,-0.216444,0.339204,0.11506,0.0419892,-0.0188321,5,5,2,0,1,0,0,0,1
37,2174.1,6.64902,0.593216,1.54132,1.63851,3.37647,-0.421836,1.08141,0.788664,1.32109,0.492041,1.76608,2.0244,0.138308,0.739865,1,0.324324,0.0540541,0.0810811,0.432432,0.432432,109,6.57045,0.293065,0.564793,0.318991,0.227552,-0.137654,0.351484,0.123541,0.0456006,-0.0214916,11,8,7,1,1.375,0,0.118417,0,1
69,3490.58,9.80751,0.415607,1.5133,1.0531,1.67447,-0.043303,1.16098,0.493785,0.746024,0.636946,1.25373,0.548678,0.168114,0.916468,1,0.521739,0.376812,0,0.449275,0.318841,180,7.91747,0.301349,0.666037,0.443605,0.331986,-0.337235,0.405944,0.164791,0.0706603,-0.0457021,7,7,3,0,1,0,0,0,1
58,4191.26,8.06359,0.87633,1.30883,1.44742,2.25157,-2.4613,0.634888,0.342166,0.235657,-0.0379255,0.982319,0.543378,0.108264,0.787481,1,0.344828,0.241379,0.0172414,0.155172,0.293103,120,7.92688,0.289873,0.567435,0.321982,0.234535,-0.135383,0.363245,0.131947,0.0493413,-0.0252028,6,4,0,0,1.5,0.347774,0,0,1
40,2593.28,7.99179,0.557791,1.32046,1.53405,3.12922,0.229479,0.893557,0.736707,1.31608,0.950177,0.843848,0.628891,0.133324,0.836793,1,0.375,0.125,0.075,0.2,0.15,105,8.34233,0.216589,0.557095,0.310355,0.215946,-0.133237,0.388358,0.150822,0.0711972,-0.0294189,0,0,0,1,#NAME?,0,0,0,1
34,2121.36,8.05049,0.602583,0.969551,0.737568,0.803605,-0.646546,0.49286,0.157564,0.103918,0.0278796,0.559398,0.151093,0.209792,0.993616,1,0.323529,0.117647,0,0.0294118,0.0588235,117,7.8961,0.387157,0.62458,0.390101,0.288108,-0.238505,0.333704,0.111358,0.0259086,-0.0205378,6,5,0,0,1.2,0.153,0,0,1
58,2997.63,7.836,1.04167,1.51013,1.79265,3.0747,-3.80369,0.713434,0.362644,0.272179,0.0215634,1.47769,1.50395,0.129343,0.754441,1,0.362069,0.172414,0.0517241,0.275862,0.568966,79,8.93921,0.450334,0.643642,0.414275,0.320138,-0.265026,0.341247,0.11645,0.00729761,-0.0253498,10,8,4,1,1.25,0.076125,0,0,1
88,5776.88,9.01382,0.654052,1.45764,1.42084,2.11828,-2.54287,0.897422,0.423043,0.449187,0.0448843,1.67575,1.62934,0.0742734,0.880141,1,0.397727,0.420455,0.113636,0.329545,0.704545,174,6.85713,0.372755,0.693271,0.480625,0.35483,-0.426343,0.348793,0.121657,0.0439716,-0.0251766,0,0,0,0,0,0,0,0,1
27,1844.4,6.70923,0.131427,0.824367,0.322356,0.25371,-0.05239,0.708229,0.204123,0.151055,0.0299994,0.67893,0.246437,0.176006,0.987062,1,0.333333,0,0.037037,0.148148,0.111111,272,6.33465,0.0682066,0.369403,0.136459,0.0904992,0.00723442,0.327711,0.107394,0.0657093,0.00732281,9,5,4,1,1.8,0.217499,0,0,1
16,1455.42,6.103,0.313645,0.912944,0.34376,0.359187,0.233937,0.682777,0.124481,0.154322,0.241415,0.736938,0.16531,0.238401,0.990102,1,0.3125,0.0625,0.0625,0.0625,0.0625,110,6.09164,0.160542,0.479235,0.229666,0.150585,-0.0555472,0.363567,0.132181,0.0655166,-0.0165968,6,6,3,0,1,0,0,0,1
29,2531.36,6.29013,0.33711,0.880447,0.677059,0.737451,-0.4916,0.590705,0.299121,0.262986,-0.0163554,1.04391,0.730194,0.174512,0.996,1,0.206897,0.0344828,0.206897,0.103448,0.344828,146,6.43459,0.10743,0.447549,0.2003,0.12665,-0.037279,0.369791,0.136746,0.0729566,-0.0151704,12,10,0,1,1.2,0.0612,0.1421,0,1
18,1121.2,5.90972,0.821223,0.950042,0.903474,0.999024,-1.28918,0.338465,0.121811,0.0129629,-0.0198739,0.59603,0.29279,0.133637,1,1,0.277778,0.0555556,0.166667,0,0,207,4.74096,0.768903,0.795562,0.632919,0.515637,-0.780181,0.147447,0.0217407,-0.0121262,0.00719621,8,6,2,0,1.33333,0,0.025375,0,1
49,2538.21,8.56675,0.482585,1.15718,0.880409,1.09831,-0.761272,0.743103,0.304355,0.296879,0.0737581,0.688229,0.272342,0.108529,0.965286,1,0.408163,0.163265,0,0.183673,0.163265,113,9.00736,0.205157,0.580034,0.336439,0.232907,-0.173138,0.410049,0.16814,0.0819472,-0.0404824,8,6,0,1,1.33333,0,0,1,1
43,2486.61,8.41844,0.689895,1.07618,0.823947,0.920743,-0.917364,0.509059,0.151245,0.0757523,-0.00409938,0.549372,0.181083,0.134741,0.991293,1,0.348837,0.116279,0,0.0465116,0.0465116,174,8.37032,0.331648,0.528244,0.279042,0.172047,-0.124119,0.27219,0.0740873,0.0146146,-0.00826184,8,6,5,1,1.33333,0,0.126875,0,1
15,1278.12,4.93555,0.950457,0.995847,1.03716,1.16348,-1.8773,0.337256,0.0900201,-0.0142141,-0.00355326,0.650861,0.299342,0.322999,1,1,0.333333,0,0.266667,0,0.2,37,5.57859,0.69234,0.752603,0.566412,0.438232,-0.620797,0.143426,0.0205711,-0.00542429,0.00274141,0,0,0,0,0,0,0,0,1
34,1921.01,7.9341,0.12144,0.885204,0.547721,0.522483,-0.351028,0.773315,0.400642,0.350624,-0.142468,0.950954,0.654847,0.106079,1,1,0.352941,0.176471,0.0588235,0.352941,0.470588,159,6.98862,0.0991166,0.393683,0.154987,0.111381,0.0114516,0.337055,0.113606,0.0719347,0.0088623,0,0,0,0,0,0,0,0,1
14,909.702,5.28624,0.71701,0.849072,0.648852,0.606452,-0.659128,0.318254,0.0752438,0.0119846,-0.00504349,0.671907,0.33622,0.170556,1,1,0.285714,0.0714286,0.285714,0,0.0714286,60,6.07808,0.473999,0.653684,0.427302,0.321021,-0.302454,0.306093,0.0936928,0.00384253,-0.0140436,14,9,0,1,1.55556,0.36925,0.0812,0,1
72,4160.61,8.2925,0.453546,1.39103,1.50386,2.42548,-2.4454,0.995827,0.722188,0.957711,-0.133378,0.937633,0.593134,0.0793905,0.809666,1,0.319444,0.166667,0,0.375,0.277778,179,8.483,0.075243,0.62762,0.393907,0.291712,-0.245127,0.562113,0.315971,0.211805,-0.154484,8,5,3,0,1.6,0,0.406,0,1
54,2782.08,8.84438,0.45946,1.39081,1.22307,2.21952,0.406236,1.01569,0.593592,1.01599,0.996621,0.938134,0.611033,0.104998,0.893621,1,0.37037,0.259259,0.0555556,0.314815,0.148148,109,9.24148,0.186034,0.525623,0.276279,0.194831,-0.086993,0.391462,0.153242,0.0781914,-0.0257762,5,5,2,0,1,0,0,0,1
29,2391.88,7.01644,0.928812,1.02687,1.17347,1.53657,-1.95155,0.414889,0.175755,0.0574458,-0.0134945,1.08742,0.821609,0.174343,0.892879,1,0.172414,0.0689655,0.137931,0,0.517241,25,8.15567,0.324908,0.590095,0.348213,0.25544,-0.169502,0.352085,0.123964,0.042469,-0.0217597,18,10,0,1,1.8,0.424881,0.314537,0,1
34,2121.82,6.9082,0.386206,0.962334,0.652999,0.691981,-0.451896,0.627056,0.241075,0.202837,0.0232488,0.711336,0.330203,0.155489,0.993194,1,0.323529,0.0294118,0,0.176471,0.0882353,89,7.29218,0.226542,0.563797,0.317867,0.228408,-0.134126,0.392658,0.15418,0.0738127,-0.0308522,0,0,0,0,0,0,0,0,1
67,4771.91,7.61917,1.09948,1.35932,1.70152,2.55834,-4.56889,0.536571,0.205201,0.0783014,0.00119471,1.01963,1.04168,0.227786,0.833779,1,0.373134,0.104478,0.0447761,0.0895522,0.313433,104,7.82448,0.374354,0.615413,0.378733,0.285454,-0.210602,0.350732,0.123013,0.0299384,-0.0259819,8,4,1,0,2,0,0.320765,1,1
45,2937.73,8.05616,1.03363,1.21064,1.38531,1.91745,-2.92039,0.488326,0.187525,0.0310182,-0.0169558,0.985507,0.650949,0.116022,0.879551,1,0.355556,0.2,0.0666667,0.0444444,0.444444,55,9.87303,0.230059,0.551873,0.304564,0.1993,-0.142983,0.361284,0.130526,0.0552444,-0.0237261,7,5,4,0,1.4,0.03825,0,0,1
38,2040.49,6.52737,0.604545,1.4589,1.37132,2.51448,-0.338866,0.96474,0.565996,0.868165,0.546014,1.28959,1.15658,0.200307,0.833815,1,0.447368,0.0789474,0.0789474,0.342105,0.263158,140,7.18669,0.367512,0.627093,0.393246,0.282244,-0.256117,0.328382,0.107834,0.0308333,-0.018644,0,0,0,0,#NAME?,0,0,0,1
14,803.8,6.15923,1.03143,0.978987,1.27863,1.59153,-2.87327,0.357133,0.119285,-0.0225935,-0.0144459,1.40827,1.10611,0.466493,1,1,0.571429,0.142857,0.214286,0,0.857143,22,5.10363,0.6396,0.78651,0.618597,0.500049,-0.739085,0.181064,0.0327841,0.00593947,-0.00193177,7,6,2,0,1.16667,0,0.05075,0,1
27,1847.16,7.02273,0.0839848,0.789037,0.345251,0.269242,-0.103075,0.712515,0.262557,0.192968,-0.0293428,0.684659,0.268323,0.189333,0.992397,1,0.296296,0.0740741,0.037037,0.185185,0.148148,262,6.25099,0.067358,0.348099,0.121173,0.0832069,0.0161155,0.309062,0.0955191,0.0614658,0.0134189,10,5,4,1,2,0.267608,0.165749,0,1
30,2127.2,7.3796,0.592879,0.885617,0.642042,0.627783,-0.570952,0.404117,0.117237,0.0567423,-0.00274337,0.690736,0.29334,0.159846,1,1,0.3,0.0666667,0,0,0.166667,100,7.29709,0.378551,0.603497,0.364209,0.27159,-0.190515,0.339378,0.115177,0.0265052,-0.0223701,8,7,5,0,1.14286,0,0.177625,0,1
30,2056.75,7.66594,0.284277,0.787363,0.414189,0.343454,-0.196235,0.528473,0.163535,0.108591,0.00143463,0.636661,0.309884,0.222847,1,1,0.333333,0.133333,0.0666667,0.0333333,0.0333333,120,7.72089,0.137751,0.585999,0.343395,0.243552,-0.175179,0.469214,0.220161,0.128414,-0.0669711,13,7,0,1,1.85714,0.153,0.133202,1,1
42,2392.59,7.23762,0.0905381,1.32603,1.01263,1.66036,0.0795983,1.24693,0.873221,1.40462,0.314476,1.2633,0.868364,0.174969,0.847771,1,0.428571,0.0952381,0,0.571429,0.333333,160,6.42325,0.142016,0.524553,0.275156,0.193534,-0.086343,0.418016,0.174737,0.0991276,-0.031909,6,3,1,0,2,0.157193,0,0,1
49,2688.32,8.04355,0.170555,1.21625,0.78943,1.09882,-0.00173677,1.06853,0.562729,0.755378,0.291976,0.878453,0.401428,0.118505,0.925483,1,0.428571,0.204082,0.0408163,0.44898,0.204082,274,7.17669,0.0460852,0.376413,0.141687,0.0964279,0.00899506,0.347132,0.120501,0.0783524,0.00959491,7,6,5,1,1.16667,0,0,0,1
33,1885.41,8.32452,0.26719,0.977247,0.473224,0.458133,-0.138293,0.745848,0.218993,0.19024,0.0613292,0.718028,0.226465,0.184659,0.974599,1,0.424242,0.181818,0,0.181818,0.0909091,130,7.45074,0.122291,0.454751,0.206798,0.133414,-0.0382278,0.367142,0.134793,0.0716683,-0.0135217,5,3,2,0,1.66667,0,0.236833,0,1
38,2562.85,6.93627,0.584295,0.996137,0.875992,1.00411,-1.05633,0.511095,0.212473,0.149868,-0.0116712,1.11176,0.981613,0.183102,0.981983,1,0.210526,0.0263158,0.131579,0.0789474,0.421053,63,7.83351,0.0716022,0.640615,0.410388,0.305963,-0.273147,0.577262,0.333232,0.226279,-0.176846,8,6,2,1,1.33333,0,0.0552496,0,1
53,2933.13,8.53296,0.13473,1.1676,0.985294,1.41506,-0.633367,1.04543,0.776368,1.06027,-0.192407,0.768673,0.472021,0.126143,0.862013,1,0.490566,0.283019,0.0754717,0.584906,0.264151,117,8.52004,0.124568,0.54431,0.296273,0.210322,-0.109568,0.447598,0.200344,0.118495,-0.0470798,5,3,2,0,1.66667,0,0.1015,0,1
34,2391.89,6.90076,0.458037,0.914495,0.625887,0.639704,-0.449062,0.521476,0.183398,0.131728,0.011384,0.881228,0.574635,0.118335,0.990848,1,0.235294,0.117647,0.147059,0.0588235,0.323529,68,7.85233,0.149889,0.639877,0.409443,0.296223,-0.281991,0.503933,0.253948,0.148755,-0.102432,7,6,2,0,1.16667,0.102,0,0,1
44,3472.43,7.18255,0.390593,1.06799,0.840307,0.921976,-1.02327,0.72517,0.32803,0.267254,-0.0785934,0.880197,0.426634,0.087949,0.98607,1,0.159091,0.0681818,0,0.272727,0.25,211,6.96263,0.176895,0.623596,0.388872,0.288146,-0.235427,0.475001,0.225626,0.127862,-0.0765543,6,4,0,0,1.5,0,0.0338333,0,1
38,2448.61,9.13542,0.447047,0.977441,0.616164,0.628467,-0.422911,0.591445,0.183563,0.136866,0.0171542,0.440331,0.134004,0.134256,0.989056,1,0.315789,0.263158,0,0.105263,0.0263158,102,9.07743,0.212721,0.553606,0.306479,0.208718,-0.134356,0.383237,0.14687,0.0688758,-0.0281579,12,7,0,1,1.71429,0.18151,0.1624,0,1
32,1951.85,7.9039,0.74591,0.958783,0.792636,0.841985,-0.922926,0.391914,0.113656,0.0354723,-0.00809999,0.579737,0.265383,0.137258,1,1,0.21875,0,0,0,0,92,9.19379,0.301188,0.543718,0.295629,0.189777,-0.136654,0.308504,0.0951749,0.0268797,-0.0139641,0,0,0,0,0,0,0,0,1
29,1097.43,6.84754,1.23097,1.54282,1.89435,3.04517,-5.39881,0.610606,0.209879,0.0924451,0.0625505,1.96895,2.15825,0.201611,0.803201,1,0.655172,0.172414,0.206897,0.172414,0.758621,21,7.28182,0.517326,0.725912,0.526948,0.406033,-0.514086,0.259663,0.0674251,0.0140312,-0.00634311,2,2,1,0,1,0,0,0,1
53,3803.58,7.29484,0.629329,1.26658,1.47102,2.09184,-3.30667,0.720176,0.439062,0.413357,-0.137751,1.0279,0.82538,0.101787,0.841297,1,0.396226,0.150943,0.0188679,0.169811,0.339623,104,7.18177,0.171813,0.72167,0.520808,0.388022,-0.519774,0.5525,0.305256,0.177666,-0.173617,7,5,2,0,1.4,0.126875,0,0,1
42,2902.15,6.94876,1.04856,1.30756,1.53285,2.30376,-3.30922,0.521176,0.240748,0.0906106,-0.0348872,1.12541,0.980944,0.0908318,0.808438,1,0.309524,0.047619,0.0714286,0.0952381,0.404762,56,8.28252,0.288134,0.530965,0.281924,0.196432,-0.097401,0.337924,0.114193,0.0371903,-0.0187816,5,4,1,0,1.25,0,0.05075,0,1
44,2386.18,7.68086,0.476986,1.40809,0.950808,1.57045,0.368612,1.0244,0.431301,0.635845,0.536104,1.25722,0.619309,0.147288,0.885155,1,0.431818,0.136364,0,0.318182,0.25,133,6.47991,0.166392,0.452277,0.204555,0.143117,-0.0211427,0.349241,0.12197,0.0639238,-0.00685767,10,8,7,1,1.25,0,0.0676667,0,1
74,5732.81,8.56982,0.607148,1.48019,1.37862,2.45638,-0.480281,0.971896,0.532291,0.827981,0.695277,1.09165,0.69319,0.111783,0.872596,1,0.351351,0.189189,0.0540541,0.324324,0.283784,191,8.41005,0.13136,0.624741,0.390302,0.287504,-0.24016,0.511463,0.261594,0.160188,-0.103845,9,7,6,1,1.28571,0,0,0,1
21,1220.77,6.69662,0.931877,1.12731,1.07542,1.29318,-1.79966,0.439061,0.122095,0.0238918,-0.00161708,0.979257,0.541203,0.13463,0.975887,1,0.333333,0.0952381,0.142857,0.047619,0.333333,26,7.36599,0.55427,0.709841,0.503874,0.373775,-0.478186,0.192551,0.0370758,0.00916733,-0.00174309,5,3,0,0,1.66667,0,0.298808,0,1
32,1937.54,7.70008,0.586567,0.878189,0.693375,0.713105,-0.644334,0.396949,0.140404,0.0804106,-0.00180952,0.773791,0.37765,0.248076,1,1,0.4375,0.1875,0,0,0.3125,100,7.16579,0.498835,0.68611,0.470747,0.356837,-0.390484,0.289089,0.0835723,0.00413039,-0.0104132,5,2,0,0,2.5,0.330518,0.7105,0,1
27,2048.63,7.49896,0.688133,0.978297,0.678647,0.688813,-0.604129,0.457831,0.104889,0.0429728,0.0091081,0.587796,0.142705,0.173038,0.99478,1,0.111111,0.037037,0,0.037037,0.037037,99,7.55213,0.413622,0.585671,0.343011,0.229394,-0.193551,0.258551,0.0668489,0.0104856,-0.00518066,8,5,4,1,1.6,0.305716,0,0,1
34,2491.95,6.47554,0.480263,1.02441,0.701466,0.855262,-0.271469,0.625253,0.239099,0.233071,0.0944616,0.664172,0.288947,0.132254,0.93628,1,0.264706,0.0588235,0,0.117647,0.117647,133,6.87008,0.169401,0.47165,0.222453,0.146997,-0.0476684,0.355149,0.126131,0.0608513,-0.0145942,7,6,0,1,1.16667,0.135333,0,0,1
31,1844.52,7.58971,0.641777,1.01568,0.757269,0.857646,-0.527494,0.545982,0.145055,0.121177,0.125536,0.930497,0.523558,0.161975,0.993595,1,0.258065,0.129032,0.0645161,0.0322581,0.354839,42,8.73827,0.383006,0.608872,0.370725,0.283792,-0.191031,0.353753,0.125141,0.0270047,-0.0277481,9,5,4,0,1.8,0.1275,0.48428,1,1
44,3915.75,7.77219,0.518242,1.09583,0.669421,0.692987,-0.536389,0.653661,0.163482,0.115113,0.0261032,1.17174,0.462537,0.173774,0.986114,1,0.477273,0.181818,0.159091,0.113636,0.431818,235,5.8448,0.368951,0.618035,0.381967,0.2855,-0.21925,0.348907,0.121736,0.0318486,-0.0247597,10,8,7,1,1.25,0,0.1421,0,1
58,3162.7,7.65757,0.728074,1.26552,1.356,2.0886,-1.96093,0.650635,0.380828,0.384768,0.0355173,1.09866,0.800177,0.127615,0.822188,1,0.431034,0.12069,0.0862069,0.189655,0.396552,110,8.13507,0.305272,0.517084,0.267376,0.168989,-0.103878,0.293459,0.0861183,0.0213454,-0.0109724,9,6,3,0,1.5,0.153,0.0406,0,1
33,1905.03,6.19743,1.1074,1.25618,1.40652,1.93805,-3.09766,0.451855,0.171184,-0.0036475,-0.0200777,1.30016,1.11679,0.122285,0.84411,1,0.272727,0.030303,0.0909091,0,0.545455,53,7.84546,0.314722,0.529951,0.280848,0.193779,-0.099423,0.325444,0.105914,0.0267821,-0.0179537,9,6,5,1,1.5,0.14624,0,0,1
34,1961.82,7.04874,0.73823,1.24646,1.00012,1.42384,-0.582075,0.687225,0.24663,0.244415,0.18372,1.2644,0.852645,0.113316,0.933393,1,0.352941,0.0882353,0.117647,0.147059,0.411765,44,7.5556,0.384106,0.567377,0.321917,0.216503,-0.161021,0.290797,0.0845631,0.0106405,-0.0110586,4,4,2,0,1,0,0,0,1
42,2195.55,7.23968,0.407702,1.07964,0.811826,0.947678,-0.76387,0.716939,0.320503,0.289083,-0.0216426,0.655678,0.294449,0.10271,0.976788,1,0.333333,0.047619,0,0.285714,0.0714286,64,7.77404,0.306305,0.543025,0.294876,0.205628,-0.112145,0.332445,0.11052,0.0337352,-0.0172729,5,4,2,0,1.25,0,0,0,1
54,2437.32,8.76064,0.148545,1.26546,1.01222,1.71459,0.484154,1.13624,0.789158,1.31485,0.79454,0.828061,0.525243,0.0766499,0.897514,1,0.462963,0.296296,0.0555556,0.5,0.12963,351,7.81464,0.0340482,0.366537,0.134349,0.0942454,0.0153079,0.345504,0.119373,0.0813069,0.0147705,11,8,0,1,1.375,0.019125,0.15225,0,1
27,1690.74,7.04121,0.803835,1.0445,0.840156,0.935636,-0.930717,0.475809,0.114547,0.0441993,0.0411097,0.729986,0.201936,0.152694,0.993724,1,0.333333,0.0740741,0,0.037037,0.037037,83,7.48243,0.330574,0.538636,0.290129,0.197992,-0.112084,0.312239,0.0974934,0.0238472,-0.0136916,7,4,2,0,1.75,0.2285,0.203,0,1
92,4476.16,8.10822,0.255638,1.49236,2.02629,3.77986,-4.57992,1.26108,1.44608,2.45671,-1.68657,1.13097,1.27303,0.06966,0.707505,1,0.423913,0.0978261,0.0543478,0.630435,0.347826,152,8.83449,0.349537,0.584989,0.342213,0.225261,-0.198108,0.290939,0.0846456,0.0228092,-0.0102252,7,5,4,0,1.4,0.165259,0,0,1
57,3770.61,8.74285,0.344416,1.15351,0.771765,0.874715,-0.65238,0.847854,0.342503,0.319485,0.0108774,0.794977,0.248814,0.0869338,0.98803,1,0.368421,0.175439,0,0.333333,0.157895,256,7.39035,0.337514,0.582942,0.339821,0.231021,-0.183552,0.311395,0.0969666,0.0291123,-0.0132574,6,6,2,0,1,0,0,0,1
31,1852.79,7.32253,0.670305,1.13458,0.805977,0.93787,-0.706038,0.618755,0.16462,0.112563,0.0414078,1.23215,0.857052,0.223534,0.962646,1,0.483871,0.16129,0.16129,0.16129,0.580645,55,6.22102,0.466327,0.66675,0.444555,0.341042,-0.32695,0.318464,0.101419,0.00984188,-0.0175544,6,2,0,0,3,0.153,0.126593,0,1
43,2431.25,8.71416,0.172568,0.965963,0.591743,0.614436,-0.313135,0.808456,0.38544,0.36406,-0.0399176,0.69417,0.331848,0.124689,0.98371,1,0.395349,0.348837,0.0232558,0.348837,0.162791,329,7.73199,0.0336457,0.35634,0.126978,0.0886934,0.0164666,0.336241,0.113058,0.0765982,0.015384,11,8,7,1,1.375,0,0.1015,0,1
26,1677.06,6.96969,0.641032,0.906369,0.622145,0.603236,-0.520087,0.40571,0.101875,0.0387623,0.000678406,0.418448,0.127848,0.166624,1,1,0.192308,0.0769231,0,0.0384615,0,64,7.34499,0.327249,0.523143,0.273678,0.186002,-0.0938153,0.312111,0.0974135,0.0213658,-0.0144295,4,2,1,0,2,0,0,0,1
27,1606.72,6.62765,0.438725,0.907275,0.518365,0.497236,-0.221933,0.555852,0.135813,0.108952,0.0705728,0.792169,0.347218,0.153085,0.992697,1,0.407407,0.037037,0.0740741,0.0740741,0.185185,59,6.80442,0.34409,0.610108,0.372232,0.268381,-0.216614,0.339363,0.115167,0.0371867,-0.0205832,10,10,0,1,1,0,0,0,1
33,1874.41,7.35476,0.467039,0.91428,0.571234,0.54098,-0.402109,0.520621,0.140239,0.0934877,0.0191834,0.899407,0.575662,0.113077,0.994265,1,0.333333,0.151515,0.151515,0.0606061,0.333333,41,8.91857,0.100971,0.581533,0.338181,0.236872,-0.172956,0.494965,0.24499,0.149061,-0.0869041,3,3,1,0,1,0,0,0,1
29,1845.36,7.40105,0.49469,0.899263,0.52372,0.486308,-0.323026,0.479572,0.120744,0.0686232,0.00566144,0.442966,0.124051,0.151879,1,1,0.344828,0.0344828,0,0,0,98,7.62926,0.30859,0.540336,0.291963,0.199289,-0.113621,0.320042,0.102427,0.0314248,-0.0137108,5,3,2,0,1.66667,0,0.165749,0,1
21,1407.54,5.9059,0.564469,0.948039,0.510506,0.477583,-0.246399,0.499864,0.0918238,0.0575157,0.0394635,0.76852,0.211325,0.144408,0.989532,1,0.380952,0,0,0.047619,0.0952381,96,6.18906,0.33538,0.576746,0.332635,0.243409,-0.150086,0.35012,0.122584,0.0332637,-0.0251819,10,8,0,1,1.25,0,0.076125,0,1
18,1360.14,6.52377,0.998999,1.14147,1.25059,1.63478,-2.35816,0.545794,0.151099,0.0328535,0.0306098,1.39595,1.06746,0.265479,0.952096,1,0.333333,0.111111,0.222222,0.0555556,0.611111,39,6.44726,0.485058,0.690709,0.477079,0.372164,-0.388748,0.320625,0.1028,0.00731365,-0.0177157,0,0,0,0,0,0,0,0,1
