nrings,energy,evnum,mcevnum
1,933.107,703,391
1,714.209,233,122
1,1095.09,451,254
1,612.81,681,381
1,884.612,855,479
1,697.343,313,169
1,778.789,368,201
1,955.06,837,462
1,695.265,78,37
1,974.431,493,267
1,744.506,795,417
1,592.1,311,160
1,1288.89,589,317
1,1158.66,643,350
1,1193.14,845,457
1,744.733,125,72
1,1235.34,344,183
1,904.297,109,58
1,1082.82,392,211
1,602.382,562,307
1,1296.71,21,15
1,920.413,766,398
1,1026.83,793,410
1,653.416,214,124
1,1292.56,273,154
1,934.754,204,116
1,880.588,304,173
1,950.454,413,225
1,1275.22,109,57
1,792.872,762,423
1,1055.73,159,88
1,898.945,287,163
1,612.858,488,280
1,923.617,545,313
1,752.256,315,176
1,1408.82,316,173
1,760.676,352,188
1,974.537,645,347
1,941.583,426,246
1,522.858,834,482
1,782.987,355,192
1,1155.17,479,228
1,1082.2,85,39
1,792.691,203,105
1,1014.54,283,148
1,1267.02,312,158
1,1205.47,410,208
1,1131.98,43,20
1,704.137,498,271
1,624.956,865,470
1,1260.53,770,409
1,1286.64,808,428
1,889.775,838,445
1,712.635,28,15
1,1239.81,225,121
1,811.782,299,162
1,1245.65,769,409
1,561.918,48,20
1,654.576,555,279
1,901.005,145,79
1,707.887,233,134
1,1080.01,267,153
1,611.724,389,224
1,561.914,71,51
1,1089.27,187,120
1,759.619,277,162
1,789.628,304,174
1,1053.03,582,332
1,798.026,706,405
1,1043.01,358,192
1,623.732,97,57
1,881.784,154,85
1,1126.98,286,156
1,1053.02,296,161
1,764.725,703,388
1,933.974,226,129
1,1020.74,373,211
1,712.463,391,221
1,1014.01,533,304
1,611.618,178,101
1,884.717,417,215
1,535.836,852,452
1,1035.74,862,457
1,671.752,161,88
1,765.124,242,130
1,1137.44,188,100
1,977.53,256,130
1,928.295,68,38
1,869.304,607,326
1,629.286,746,403
1,738.486,848,439
1,1074.49,122,67
1,1080.89,202,110
1,628.044,270,146
1,1029.68,521,297
1,552.709,590,329
1,764.408,599,335
1,1070.36,702,402
1,1056.11,487,263
1,652.167,816,447
1,987.969,109,71
1,892.457,447,260
1,802.565,579,317
1,570.58,214,135
1,1053.06,442,233
1,738.13,708,374
1,709.807,705,384
1,761.569,732,399
1,610.622,624,338
1,739.183,729,402
1,705.564,502,275
1,1297.76,521,287
1,779.516,615,339
1,650.224,660,368
1,1286.39,914,496
1,751.018,634,336
1,566.728,708,374
1,917.75,230,117
1,1231.88,555,299
1,666.202,667,361
1,1120.6,92,39
1,827.823,763,396
1,1180.17,96,46
1,988.867,401,209
1,696.989,429,226
1,1096.48,415,227
1,1113.02,444,243
1,1140.07,516,287
1,1025.74,563,307
1,1163.93,226,120
1,752.161,332,174
1,1052.35,433,232
1,792.258,586,318
1,678.892,599,328
1,569.378,324,194
1,515.444,416,243
1,753.224,682,418
1,964.011,797,483
1,1150.64,908,489
1,786.609,115,66
1,1052.49,204,114
1,888.154,531,299
1,1055.11,541,307
1,1076.95,409,222
1,929.815,468,254
1,775.864,667,361
1,882.418,756,419
1,909.34,291,140
1,871.918,619,322
1,661.198,636,331
1,1086.56,121,69
1,861.462,180,103
1,884.167,289,162
1,947.429,324,188
1,971.843,456,257
1,839.442,499,272
1,722.487,826,449
1,1308.75,840,456
1,1231.11,2,2
1,1424.21,90,61
1,1318.05,123,76
1,730.567,17,12
1,944.229,443,252
1,770.681,787,432
1,1292.35,385,200
1,1223.76,690,359
1,799.619,872,452
1,969.116,198,106
1,1033.54,531,287
1,853.276,879,476
1,913.812,69,29
1,968.86,720,372
1,1246.74,783,409
1,601.076,888,467
1,898.221,10,7
1,887.573,46,26
1,665.138,400,231
1,1126.31,695,398
1,865.095,699,400
1,1085.89,148,79
1,875.191,368,193
1,751.999,670,358
1,909.031,282,144
1,1296.09,239,126
1,638.816,290,157
1,750.337,381,210
1,1100.35,636,366
1,996.605,767,429
1,962.035,109,59
1,670.595,119,65
1,764.123,692,369
1,585.12,908,492
1,877.98,506,291
1,987.594,292,147
1,791.79,841,458
1,779.595,10,6
1,1080.75,156,92
1,734.801,529,281
1,781.019,393,217
1,698.251,664,354
1,717.139,622,344
1,832.582,841,466
1,1062.13,897,499
1,1222.7,638,360
1,565.901,664,350
1,960.977,221,120
1,1040.63,334,175
1,1261.9,341,177
1,606.614,524,288
1,877.255,600,336
1,555.201,513,279
1,646.666,27,17
1,1215.7,576,288
1,994.036,744,387
1,741.525,90,42
1,951.966,470,257
1,1027.69,702,384
1,547.316,198,117
1,1155.99,205,120
1,950.995,287,156
1,1044.18,766,419
1,1188.7,90,48
1,1005.32,94,51
1,726.111,449,243
1,610.733,485,266
1,1121.93,799,458
1,1170.55,872,498
1,1135.33,369,208
1,523.592,838,445
1,1067.37,92,55
1,704.304,254,146
1,1138.44,481,261
1,1095.71,490,266
1,882.94,576,315
1,991.028,9,6
1,887.8,256,151
1,915.095,604,352
1,899.407,110,53
1,756.854,185,89
1,774.791,921,483
1,956.395,519,277
1,905.589,71,49
1,1028.61,631,364
1,1082.76,813,459
1,736.455,306,182
1,801.873,677,395
1,933.305,686,402
1,456.245,136,59
1,976.918,168,80
1,497.644,0,0
1,776.059,270,144
1,898.978,547,297
1,806.894,668,354
1,934.594,720,381
1,638.313,192,116
1,1009.01,783,422
1,977.708,815,440
1,881.961,252,147
1,1036.43,362,208
1,1001.61,838,478
1,660.234,76,39
1,807.583,87,47
1,860.587,111,62
1,624.211,191,101
1,780.841,834,450
1,447.004,839,454
1,1086.25,115,58
1,1043.6,487,274
1,782.098,126,72
1,567.405,508,279
1,575.511,772,430
1,1049.84,207,121
1,644.956,507,282
1,696.494,707,380
1,829.881,716,385
1,685.881,904,491
1,855.53,190,109
1,552.876,225,129
1,1339.07,298,179
1,716.983,866,470
1,896.652,60,33
1,1281.68,475,265
1,922.337,582,327
1,1023.61,52,35
1,654.639,241,136
1,827.282,543,301
1,935.06,868,475
1,863.355,222,118
1,867.476,239,130
1,1303.75,780,440
1,779.925,616,327
1,1116.77,919,494
1,1168.04,411,213
1,1062.23,221,112
1,662.174,240,122
1,897.272,394,207
1,1159.48,699,390
1,1055.28,36,20
1,967.681,676,368
1,1267.69,708,390
1,691.036,225,134
1,897.614,539,305
1,684.698,814,449
1,798.416,12,8
1,821.753,27,16
1,852.852,80,35
1,766.633,471,248
1,1103.94,750,405
1,1188.55,825,447
1,1186.91,227,132
1,708.365,270,148
1,718.826,10,9
1,1007.79,509,316
1,681.126,601,367
1,695.003,745,447
1,1092.89,99,49
1,907.79,250,135
1,1186.85,281,153
1,695.367,480,261
1,782.251,507,272
1,683.259,567,301
1,1170.45,658,351
1,958.859,758,406
1,822.728,829,449
1,989.313,25,13
1,768.817,371,214
1,622.107,5,4
1,1099.1,18,11
1,1116.52,269,135
1,865.843,397,202
1,766.759,440,237
1,1194.79,580,314
1,958.774,632,345
1,903.516,664,367
1,1025.82,707,393
1,882.603,629,346
1,686.736,733,401
1,789.732,854,459
1,1210.59,63,35
1,772.115,286,172
1,755.825,493,289
1,619.695,305,163
1,1201.97,407,223
1,899.1,601,330
1,740.575,774,424
1,816.255,592,315
1,823.981,826,447
1,783.063,838,451
1,628.685,717,411
1,749.077,802,448
1,1168.12,21,17
1,890.818,253,134
1,671.618,539,300
1,732.548,689,380
1,519.689,762,421
1,709.423,96,50
1,971.152,560,295
1,623.339,746,404
1,1015.92,877,477
1,837.478,5,5
1,960.353,715,409
1,757.716,838,474
1,727.479,362,192
1,1159.2,645,341
1,784.226,576,324
1,546.556,35,24
1,1097.51,371,215
1,743.904,410,237
1,650.84,732,417
1,627.871,477,252
1,586.228,540,289
1,1038.82,767,415
1,1294.46,902,494
1,926.429,295,159
1,798.529,669,373
1,1106.82,296,176
1,1185.33,412,233
1,764.253,747,430
1,886.941,667,377
1,695.188,350,188
1,828.322,599,345
1,589.507,138,66
1,843.597,150,75
1,715.749,179,91
1,849.945,346,182
1,989.318,476,271
1,610.365,591,311
1,989.142,675,359
1,610.322,691,366
1,583.879,208,124
1,638.266,399,209
1,715.461,409,213
1,1050.79,553,285
1,1360.75,916,472
1,769.534,320,185
1,819.765,350,202
1,1059.41,398,221
1,1149.25,526,291
1,922.348,422,235
1,1028.38,528,293
1,536.336,744,418
1,680.091,513,257
1,904.598,405,226
1,545.291,704,395
1,742.238,953,485
1,827.479,171,97
1,999.32,176,102
1,1042.12,330,193
1,712.899,422,249
1,1172.42,491,287
1,827.836,791,458
1,1152.82,63,40
1,561.903,403,223
1,826.877,792,427
1,824.605,867,472
1,804.667,871,475
1,827.857,926,499
1,592.597,78,43
1,693.115,240,144
1,748.602,563,323
1,933.833,623,329
1,597.393,660,349
1,1077.74,862,453
1,1064.76,291,169
1,613.788,693,394
1,658.745,184,89
1,844.625,267,131
1,927.505,269,133
1,1117.62,659,348
1,777.812,671,356
1,870.979,677,360
1,617.661,714,376
1,701.232,763,406
1,865.424,825,430
1,1009.81,911,476
1,633.866,174,101
1,821.061,88,58
1,921.296,96,61
1,598.725,282,166
1,1037.13,392,221
1,915.608,794,430
1,929.144,149,86
1,751.213,582,311
1,658.11,630,345
1,486.301,66,29
1,967.045,235,142
1,1076.45,492,276
1,685.176,611,329
1,550.497,701,371
1,1186.94,202,108
1,1259.44,751,399
1,748.234,243,131
1,917.274,255,137
1,786.21,519,262
1,1203.72,724,377
1,802.281,768,402
1,978.451,68,36
1,868.78,366,199
1,711.683,393,217
1,692.106,445,242
1,791.86,339,198
1,738.544,679,388
1,778.593,865,484
1,576.91,57,31
1,837.478,5,5
1,960.353,715,409
1,757.716,838,474
1,727.479,362,192
1,1159.2,645,341
1,772.334,529,296
1,784.226,576,324
1,624.237,337,194
1,1112.61,384,221
1,728.316,531,306
1,926.429,295,159
1,798.529,669,373
1,1106.82,296,176
1,1185.33,412,233
1,764.253,747,430
1,886.941,667,377
1,695.188,350,188
1,828.322,599,345
1,589.507,138,66
1,843.597,150,75
1,715.749,179,91
1,849.945,346,182
1,989.318,476,271
1,610.365,591,311
1,989.142,675,359
1,610.322,691,366
1,583.879,208,124
1,706.287,67,39
1,831.552,146,84
1,681.387,609,326
1,536.088,631,343
1,958.556,743,405
1,1162.04,890,490
1,769.534,320,185
1,819.765,350,202
1,1059.41,398,221
1,1149.25,526,291
1,922.348,422,235
1,1028.38,528,293
1,536.336,744,418
1,680.091,513,257
1,904.598,405,226
1,545.291,704,395
1,742.238,982,485
1,639.564,115,60
1,784.618,447,243
1,725.636,609,338
1,855.362,152,78
1,727.277,273,157
1,641.87,396,224
1,642.389,617,351
1,1335.52,205,103
1,1250.11,300,157
1,932.184,666,373
1,1056.44,783,434
1,851.716,56,31
1,1049.7,430,229
1,841.635,843,445
1,706.723,249,133
1,684.71,286,162
1,794.752,396,231
1,668.936,542,310
1,878.847,723,412
1,607.262,798,457
1,747.17,831,456
1,713.317,199,111
1,726.199,444,246
1,1163.38,96,51
1,683.242,409,209
1,1009.52,506,270
1,1092.98,623,327
1,1075.62,34,18
1,749.288,290,160
1,578.617,326,181
1,719.365,487,268
1,948.008,885,498
1,764.498,939,487
1,1090.51,77,41
1,672.514,299,168
1,821.699,531,295
1,709.828,91,46
1,1150.07,597,303
1,574.438,664,355
1,1222.63,41,23
1,1075.12,432,249
1,951.223,462,253
1,900.93,751,413
1,720.366,100,57
1,920.577,323,177
1,708.543,555,302
1,1233.7,583,319
1,1198.89,619,337
1,1018.3,91,53
1,1009.96,827,449
1,686.427,3,2
1,484.927,97,67
1,656.47,240,122
1,1216.68,437,237
1,683.844,582,319
1,685.573,758,428
1,1084.62,239,128
1,992.604,432,221
1,989.201,652,337
1,487.805,816,428
1,489.151,351,179
1,1371.68,395,205
1,764.906,454,233
1,1100.45,460,236
1,591.451,934,479
1,628.871,961,498
1,875.234,784,452
1,977.952,841,479
1,1111.7,156,87
1,872.671,696,381
1,555.148,162,94
1,948.792,193,112
1,1147.42,293,159
1,821.16,326,182
1,1058.69,462,254
1,1271.21,575,302
1,822.308,592,308
1,774.415,721,371
1,984.611,782,412
1,1128.88,489,262
1,905.613,719,392
1,817.187,181,97
1,1218.3,307,168
1,628.831,799,434
1,679.555,185,97
1,901.898,307,159
1,753.166,419,219
1,892.483,466,250
1,869.978,484,260
1,808.965,488,263
1,925.419,497,274
1,868.148,704,392
1,1160.05,881,492
1,565.061,184,99
1,903.721,331,170
1,669.965,334,172
1,789.213,335,173
1,488.85,955,494
1,726.622,24,10
1,748.259,379,215
1,1186.97,475,272
1,1017.14,500,284
1,997.832,849,460
1,611.278,608,297
1,1017.35,713,355
1,764.484,36,19
1,1180.11,435,260
1,1243.12,438,262
1,490.423,221,122
1,699.167,343,180
1,1181.55,407,214
1,1006.12,497,270
1,1001.79,17,12
1,804.575,565,286
1,614.138,317,183
1,770.343,322,185
1,865.519,453,264
1,928.095,695,388
1,903.451,96,54
1,656.091,128,72
1,1263.84,204,110
1,698.094,510,276
1,785.83,819,447
1,753.225,855,469
1,810.065,137,91
1,1021.57,73,39
1,850.216,125,66
1,915.576,355,197
1,762.676,512,286
1,987.463,631,344
1,1087.13,55,28
1,926.883,627,318
1,912.763,637,320
1,716.974,733,379
1,841.401,748,387
1,1056.35,382,194
1,689.901,490,252
1,604.479,114,55
1,750.365,661,347
1,677.311,899,480
1,922.266,164,99
1,620.252,833,455
1,1014.25,839,459
1,715.606,639,358
1,917.362,641,359
1,1205.15,657,367
1,1253.91,61,33
1,1052.93,223,131
1,586.031,402,240
1,935.14,468,256
1,1073.56,744,408
1,615.835,798,430
1,688.243,860,467
1,715.961,766,397
1,1330.61,949,497
1,905.473,432,232
1,847.989,852,448
1,816.329,49,30
1,986.334,51,31
1,797.124,256,149
1,882.105,619,351
1,809.893,169,97
1,676.198,381,202
1,924.251,877,463
1,722.896,238,115
1,1200.93,443,218
1,777.882,494,249
1,927.369,198,101
1,1276.01,373,198
1,1210.98,442,240
1,940.645,493,274
1,1148.19,865,476
1,795.56,292,152
1,727.23,621,325
1,792.321,828,435
1,906.287,242,138
1,1146.84,287,160
1,813.102,367,197
1,752.11,228,122
1,784.933,266,140
1,1369.35,743,412
1,1080.56,660,333
1,1207.38,917,479
1,695.1,136,71
1,856.386,271,143
1,626.584,407,207
1,918.836,667,356
1,778.595,221,136
1,490.979,383,215
1,908.565,573,316
1,684.252,716,391
1,1181.89,740,413
1,762.298,307,163
1,1057,710,380
1,691.873,864,457
1,1065.46,139,73
1,704.579,284,144
1,1173.57,329,171
1,1042.96,507,269
1,859.377,554,293
1,874.323,873,489
1,1021.7,88,46
1,868.392,181,102
1,988.409,195,111
1,599.363,693,401
1,811.394,131,64
1,1026.8,353,183
1,755.244,675,360
1,629.462,481,253
1,964.992,507,268
1,996.105,557,301
1,694.338,160,97
1,768.248,267,160
1,513.817,504,300
1,1091.51,828,461
1,987.227,117,76
1,1014.81,503,283
1,1162.07,227,111
1,1187.93,749,381
1,726.479,900,473
1,745.157,171,93
1,834.638,295,157
1,767.119,304,162
1,616.595,361,200
1,1111.69,892,472
1,665.338,893,473
1,874.851,223,137
1,827.384,390,232
1,1297.66,548,318
1,864.648,597,348
1,989.688,380,227
1,1245.19,530,308
1,592.732,541,316
1,721.106,824,451
1,879.215,82,51
1,644.351,644,351
1,822.168,106,55
1,788.342,447,233
1,1012.27,462,244
1,883.929,833,441
1,784.769,392,205
1,493.014,785,428
1,532.24,232,125
1,716.223,235,128
1,1056.56,499,266
1,718.938,608,331
1,1151.38,817,453
1,918.317,578,306
1,754.474,866,456
1,979.043,282,136
1,570.907,861,452
1,660.758,230,118
1,870.168,741,415
1,700.088,441,217
1,696.075,584,310
1,1009.89,736,405
1,935.496,200,115
1,795.371,136,80
1,1127.92,855,478
1,986.093,409,218
1,1027.5,798,429
1,554.593,539,302
1,1030.84,659,364
1,638.604,320,177
1,751.437,376,220
1,857.558,713,393
1,926.992,875,472
1,1232.13,198,99
1,1068.25,210,106
1,1200.55,702,395
1,678.82,96,54
1,885.681,541,282
1,928.586,599,308
1,625.43,4,4
1,667.839,213,128
1,1000.72,466,252
1,611.246,342,181
1,789.185,375,196
1,1113.63,287,155
1,622.664,116,64
1,1141.04,129,70
1,781.985,524,286
1,834.488,683,379
1,1044.84,274,133
1,1097.39,277,134
1,635.042,356,174
1,630.202,909,481
1,653.007,937,494
1,687.278,314,180
1,433.931,503,282
1,1041.04,604,345
1,853.045,55,33
1,963.343,639,337
1,811.379,646,342
1,1064.84,934,499
1,546.619,578,317
1,1062.24,739,400
1,774.767,382,211
1,1092.7,473,272
1,1066.89,540,307
1,552.923,283,159
1,1142.26,434,253
1,1013.61,325,185
1,888.32,687,358
1,808.818,837,421
1,1026.19,946,478
1,861.18,271,145
1,724.596,311,156
1,695.193,635,341
1,687.322,274,153
1,736.89,606,327
1,701.921,772,410
1,510.98,860,472
1,722.181,163,94
1,841.929,232,123
1,949.312,412,226
1,773.309,566,307
1,728.34,109,70
1,1122.86,288,161
1,926.853,835,443
1,808.339,186,97
1,895.777,339,186
1,708.984,800,449
1,855.405,59,36
1,668.027,113,59
1,1200.48,415,235
1,868.008,441,250
1,934.732,536,314
1,925.362,217,133
1,608.855,339,210
1,827.113,555,332
1,763.258,692,408
1,933.105,710,420
1,702.548,777,456
1,706.169,272,161
1,690.296,305,177
1,629.038,445,257
1,953.816,9,8
1,804.921,165,90
1,1043.95,875,472
1,650.771,143,83
1,1234.14,752,418
1,807.17,890,489
1,909.866,331,186
1,920.686,410,226
1,636.965,624,339
1,872.185,476,252
1,650.249,570,309
1,848.174,804,423
1,793.914,149,82
1,633.599,511,278
1,938.412,592,329
1,860.739,793,425
1,772.892,192,119
1,727.106,135,73
1,1065.9,783,422
1,1059.41,167,90
1,1034.93,353,189
1,488.705,365,199
1,854.728,754,396
1,752.716,269,148
1,1276.99,298,181
1,1017.94,793,416
1,552.977,796,418
1,806.178,797,419
1,672.169,111,58
1,1046.95,251,127
1,967.706,783,427
1,981.099,190,94
1,1283.02,436,231
1,884.536,792,424
1,505.545,262,133
1,908.606,549,299
1,1039.32,662,369
1,1346.28,820,453
1,957.64,398,223
1,755.358,494,269
1,615.354,540,291
1,811.708,672,362
1,1074.65,275,157
1,908.291,463,244
1,739.186,571,310
1,1094.16,617,335
1,1244.49,0,0
1,988.681,229,123
1,970.891,331,175
1,767.356,381,202
1,673.414,527,282
1,809.201,721,398
1,889.22,628,338
1,705.556,624,363
1,967.014,677,393
1,823.398,50,32
1,734.16,65,41
1,562.993,134,80
1,648.564,130,68
1,683.51,232,122
1,1050.44,412,213
1,1044.85,538,281
1,800.589,541,283
1,589.664,772,417
1,1030.62,102,51
1,614.958,332,181
1,821.465,554,290
1,1287.29,700,356
1,919.333,25,12
1,729.609,95,49
1,775.159,350,181
1,652.426,505,269
1,882.022,604,316
1,904.755,838,431
1,784.402,508,266
1,781.263,518,273
1,1203.93,306,176
1,892.842,3,3
1,561.775,237,125
1,626.969,699,358
1,584.912,36,13
1,721.833,215,124
1,935.552,557,309
1,741.361,673,371
1,996.687,848,433
1,1010.62,937,483
1,1177.09,83,44
1,866.809,356,195
1,955,899,482
1,920.508,142,84
1,1111.47,775,420
1,742.539,246,137
1,742.862,693,383
1,782.195,524,284
1,1149.11,738,407
1,1011.76,761,414
1,1026.91,855,469
1,660.544,573,325
1,1211.68,694,399
1,798.8,81,44
1,647.597,127,68
1,602.824,353,199
1,995.172,387,216
1,929.641,768,427
1,871.876,837,465
1,1213.84,225,130
1,803.506,239,125
1,968.954,460,244
1,1114.49,549,299
1,941.349,602,321
1,694.396,698,373
1,1120.98,235,134
1,756.059,406,236
1,869.945,767,432
1,633.115,823,459
1,1328.78,222,119
1,497.918,345,186
1,807.147,673,376
1,1096.87,382,205
1,673.384,672,356
1,993.852,379,209
1,1118.91,671,357
1,1219.92,63,34
1,694.351,567,299
1,695.358,628,329
1,960.914,862,448
1,1175.96,36,18
1,1216.62,69,33
1,876.373,350,204
1,1114.8,674,369
1,612.865,541,308
1,757.441,146,78
1,638.085,201,110
1,824.214,278,156
1,814.173,317,177
1,639.564,115,60
1,784.618,447,243
1,725.636,609,338
1,855.362,152,78
1,727.277,273,157
1,641.87,396,224
1,642.389,617,351
1,1335.52,205,103
1,909.456,267,153
1,851.716,56,31
1,1049.7,430,229
1,841.635,843,445
1,706.723,249,133
1,559.385,843,489
1,684.71,286,162
1,794.752,396,231
1,668.936,542,310
1,878.847,723,412
1,607.262,798,457
1,747.17,831,456
1,713.317,199,111
1,726.199,444,246
1,1163.38,95,51
1,683.242,414,209
1,1009.52,518,270
1,1092.98,627,327
1,786.998,857,440
1,1075.62,34,18
1,749.288,290,160
1,578.617,326,181
1,719.365,487,268
1,948.008,885,498
1,764.498,939,487
1,1090.51,77,41
1,672.514,299,168
1,821.699,531,295
1,904.391,209,115
1,601.933,251,138
1,1078.17,727,385
1,574.438,660,355
1,1222.63,41,23
1,1075.12,449,249
1,1348.12,784,439
1,951.223,462,253
1,698.097,604,327
1,900.93,748,413
1,720.366,100,57
1,920.577,323,177
1,708.543,555,302
1,1233.7,583,319
1,1198.89,619,337
1,1018.3,91,53
1,1009.96,827,449
1,686.427,3,2
1,484.927,97,67
1,656.47,240,122
1,1216.68,437,237
1,683.844,582,319
1,685.573,758,428
1,687.941,274,139
1,888.322,403,217
1,861.622,442,227
1,858.825,591,301
1,1061.14,365,190
1,912.641,22,14
1,811.186,684,384
1,600.346,423,239
1,1113.92,587,324
1,978.018,871,470
1,646.561,877,473
1,749.925,330,199
1,727.769,405,242
1,667.873,84,47
1,625.234,212,111
1,1219.88,221,119
1,1027.59,298,160
1,1125.98,402,219
1,1052.42,673,365
1,719.159,453,254
1,732.624,505,283
1,814.179,429,205
