nrings,energy,evnum,mcevnum
2,974.836,260,136
3,1280.27,273,145
3,671.135,534,279
2,748.099,641,339
2,903.805,704,374
2,577.134,184,94
3,1187.45,229,113
3,634.191,257,130
2,1063.27,741,396
3,666.913,862,463
2,556.882,345,188
4,894.287,388,208
2,751.562,683,351
2,880.647,169,92
2,546.366,176,94
2,822.195,413,215
2,690.059,92,54
3,764.641,210,106
2,1330.42,584,317
2,801.071,792,427
2,607.15,849,457
2,1146.28,197,99
2,640.057,89,47
2,835.867,160,92
2,707.629,585,314
2,703.125,744,407
4,938.179,730,417
2,845.346,184,113
2,947.779,413,254
2,774.727,6,4
2,685.95,83,39
2,970.837,326,188
2,653.955,442,225
4,580.159,850,434
2,725.245,1,1
2,892.12,132,66
3,1152.37,363,189
2,830.725,654,366
2,644.876,325,186
2,1052.46,739,432
2,644.163,376,200
2,938.038,636,347
3,815.305,17,11
2,1137.56,553,287
3,823.957,715,384
2,800.46,308,161
2,902.424,411,208
2,604.195,400,231
3,691.852,795,445
4,821.592,829,465
2,872.373,743,400
2,1172.32,764,411
2,538.929,350,192
2,878.239,301,160
2,875.51,864,497
3,766.728,847,459
2,623.918,580,331
2,851.111,262,148
2,915.933,388,226
2,767.866,408,237
2,893.789,444,258
2,947.65,525,308
3,768.109,303,157
2,671.662,602,326
2,1075.22,0,0
2,529.864,271,151
2,784.851,640,354
3,1152.94,209,111
2,999.565,585,332
2,643.112,719,402
2,1034.62,239,125
3,1177.79,208,115
2,667.42,332,188
2,737.734,22,11
2,782.472,651,368
2,844.183,379,200
2,513.919,750,424
2,1059.28,386,217
2,974.432,462,258
2,701.908,893,488
2,631.99,26,13
2,796.032,633,343
2,864.216,724,402
2,639.225,731,416
2,983.255,767,433
7,645.547,530,299
2,655.257,729,402
2,1086.57,901,495
2,960.636,339,183
2,819.239,274,163
2,835.637,160,100
3,758.491,436,252
2,746.926,152,80
2,673.959,844,458
2,754.448,453,231
2,991.795,509,263
2,1025.12,915,488
2,589.805,727,383
3,925.774,60,31
2,513.053,313,167
3,611.405,845,457
2,729.576,34,21
2,739.333,453,249
2,1060.83,463,254
2,580.167,718,400
2,739.486,49,26
2,880.89,504,261
2,784.985,225,139
2,680.405,16,8
3,1215.2,576,308
2,907.641,183,86
2,1123.75,456,228
2,591.609,620,373
2,815.241,691,360
2,571.173,23,14
3,934.091,675,334
2,723.459,865,435
2,891.705,876,440
2,1032.81,238,120
2,790.771,364,188
2,678.079,838,432
2,821.678,156,90
2,564.266,875,471
4,595.454,147,87
2,1175.17,668,380
3,771.64,690,393
2,799.743,805,452
3,750.091,321,179
3,1056.31,530,293
3,563.019,818,452
2,924.606,142,77
2,985.95,180,97
2,634.066,107,57
2,521.752,187,102
2,867.559,286,162
2,511.296,520,285
2,900.999,132,71
2,738.878,906,467
2,1238.87,955,488
2,916.053,365,203
3,673.142,692,368
2,983.553,760,402
2,758.471,929,469
2,830.676,58,24
3,762.532,63,26
2,1061.69,757,396
2,1115.33,906,473
2,1362.4,110,56
2,1009.98,462,242
3,786.029,618,326
2,824.597,769,401
2,960.221,85,55
2,767.946,553,322
2,656.704,8,5
3,883.961,71,38
3,903.678,581,321
2,681.493,863,480
2,1203.91,404,231
3,574.91,43,17
3,1003.06,135,72
2,887.426,444,249
2,811.981,616,332
3,670.999,618,334
3,991.468,341,182
2,905.638,465,247
2,938.39,810,438
4,615.549,275,141
3,519.183,73,40
2,857.575,136,77
4,665.939,215,116
2,1130.77,945,492
2,1176.51,133,77
2,854.635,809,472
2,1241.93,36,14
4,976.821,310,165
2,594.223,718,380
2,1153.37,106,63
2,661.039,651,323
2,1162.19,757,381
2,615.438,527,282
2,1025.01,15,8
2,747.896,544,290
4,1100.93,894,483
2,748.481,54,23
2,1115.88,167,84
2,921.167,230,122
3,760.593,731,421
2,487.845,787,453
3,1096.35,93,45
2,547.817,650,361
2,958.782,689,398
2,718.496,77,48
2,1044.1,424,242
2,659.684,118,62
3,789,304,165
2,958.822,791,443
2,752.454,489,256
2,908.891,655,337
2,925.787,898,461
2,817.966,279,150
2,758.652,574,315
2,1158.61,75,43
2,935.282,122,77
2,788.767,341,195
2,650.976,857,468
2,823.896,690,366
5,1219.83,655,357
2,583.187,424,244
2,1185.45,707,377
2,891.893,132,71
2,1091.22,327,173
2,943.513,25,10
2,825.577,66,32
2,830.091,168,90
2,597.365,791,433
2,1262.1,821,450
2,617.502,500,268
2,879.446,218,111
3,673.835,388,206
2,891.686,551,293
2,587.524,618,333
2,548.016,347,177
2,1108.1,701,367
2,893.092,27,13
2,669.057,103,49
2,986.859,628,329
2,672.016,113,54
3,814.575,363,211
2,716.677,867,473
2,1101.14,144,77
2,580.752,567,291
2,1235.1,7,4
2,699.122,111,62
2,853.503,132,65
2,946.063,446,244
4,790.722,560,303
3,673.668,44,24
2,787.844,120,69
2,1138.46,223,122
2,1010.17,294,162
3,678.648,332,180
4,976.624,337,183
2,913.243,59,33
2,656.246,262,148
2,767.064,672,375
3,790.658,874,486
2,757.764,214,132
2,487.765,331,195
2,924.333,492,254
2,563.43,807,419
2,616.969,884,464
2,573.899,217,116
2,951.812,611,347
2,719.374,456,253
2,974.134,0,0
2,780.486,535,309
2,700.276,94,53
2,640.976,629,343
2,852.084,591,289
2,734.175,147,85
3,680.151,314,180
2,551.405,377,213
4,1287.27,459,258
2,1137.77,532,293
2,1005.91,48,27
2,847.741,94,45
2,674.985,191,98
3,1249.8,561,293
3,1254.07,609,313
2,685.775,638,324
3,780.506,474,259
2,1154.63,806,446
2,1095.31,759,420
2,689.08,294,168
2,1110.32,555,316
2,851.446,748,416
2,752.899,200,99
2,611.264,180,94
2,803.31,787,444
2,661.989,193,113
2,867.714,507,297
2,1012.15,443,245
8,1492.92,570,323
3,803.016,471,258
2,1033.82,811,445
2,676.626,664,368
2,548.112,330,171
2,830.539,392,205
2,671.097,557,299
2,754.787,479,243
2,503.196,760,398
2,663.809,123,67
2,1197.37,681,395
2,958.077,41,21
2,837.517,697,406
3,884.739,724,423
2,1024.64,244,132
2,848.209,577,312
3,854.216,801,435
3,857.439,383,212
3,528.052,655,354
3,1003.56,746,398
2,1069.3,614,322
2,664.141,718,395
2,733.009,277,146
3,775.011,844,443
2,657.795,301,170
2,859.016,328,184
3,834.265,338,174
2,685.208,874,473
2,675.963,24,13
2,610.657,52,26
2,732.254,84,48
2,548.533,593,335
2,1067.7,512,284
2,730.637,516,287
2,1135.66,731,422
2,774.4,321,156
2,1170.21,841,423
2,1057.6,31,17
3,1035.63,104,64
3,1179.07,703,404
2,1043.26,249,134
3,1199.16,284,155
2,607.614,318,177
2,864.374,411,231
2,1081.2,638,348
3,672.81,846,448
2,875.277,781,425
3,438.517,399,209
2,629.645,427,227
5,586.783,791,431
2,794.074,547,323
2,871.183,587,349
2,689.969,839,488
2,648.828,175,92
2,931.701,490,249
2,808.583,605,313
2,1141.44,66,35
2,642.839,413,238
2,654.707,322,175
2,781.283,417,233
2,504.11,647,367
2,738.749,14,9
2,981.026,22,13
2,709.084,504,276
2,712.133,181,105
2,805.13,720,374
2,976.001,34,19
2,888.194,304,166
2,1076.77,600,327
2,997.72,838,458
2,520.603,365,194
2,700.45,103,61
3,758.739,601,330
2,678.572,750,398
2,563.487,787,440
2,896.118,854,470
2,973.665,875,484
2,1017.81,411,215
2,1260.28,678,389
2,677.053,66,36
3,545.811,364,205
2,864.582,827,446
2,1092.88,908,499
2,576.171,337,188
2,866.13,421,229
4,857.2,797,435
2,700.201,360,187
4,1087.19,156,92
2,633.888,321,187
2,861.834,498,271
3,705.432,196,100
2,753.575,282,149
2,747.333,541,293
2,552.835,566,309
3,688.151,429,244
2,1022.82,199,120
2,729.987,663,388
2,1204.87,659,373
2,803.377,745,421
2,715.582,321,159
2,702.658,44,26
2,749.819,178,103
4,599.28,458,257
2,745.22,423,224
2,588.282,335,193
2,824.45,409,225
2,656.16,649,349
2,588.907,891,480
3,711.571,586,318
3,817.488,38,21
2,1040.48,84,48
2,633.218,589,324
3,549.212,602,331
2,649.047,539,307
2,715.801,612,338
2,523.735,236,132
2,612.788,326,185
2,897.471,251,148
2,603.754,48,27
2,1254.45,603,343
2,753.185,612,347
2,767.226,303,148
2,769.306,479,270
2,729.647,718,392
2,1052.21,893,487
2,895.806,724,398
2,566.873,651,348
2,707.644,104,54
2,628.907,669,355
2,1097.69,58,41
2,657.723,464,268
3,741.555,646,337
2,846.293,481,256
3,587.692,398,225
2,839.927,429,222
2,825.411,12,5
2,1335.25,375,199
4,1102.3,553,295
2,1036.17,882,475
2,573.745,895,484
3,731.14,673,375
2,636.763,246,130
3,997.198,539,295
2,615.818,17,10
3,772.537,555,275
3,649.17,913,470
2,1006.43,323,160
2,615.218,691,345
2,888.257,811,403
7,560.831,423,226
2,782.421,535,296
2,639.604,835,454
2,644.541,402,232
2,726.607,794,445
2,855.762,51,26
3,1136.44,294,171
2,526.635,604,324
2,572.369,773,428
2,602.956,705,387
2,1100.54,8,3
2,784.825,760,410
2,892.856,961,496
2,854.465,181,103
2,912.934,407,219
2,744.426,32,23
3,771.961,80,52
2,775.237,581,336
2,1041.14,634,363
3,1099.25,526,264
2,781.467,82,39
2,1075.59,126,61
3,768.565,218,117
2,759.851,603,321
2,897.753,804,434
2,934.612,112,58
2,945.192,251,133
2,642.938,235,129
2,529.465,355,187
3,1119.32,466,255
2,1095.9,834,446
2,660.686,840,451
2,779.858,582,345
2,953.867,366,203
2,1044.31,162,96
2,681.928,794,411
2,725.796,376,201
2,702.564,915,499
2,1222.86,82,42
2,576.69,184,119
2,761.852,229,146
2,785.187,280,175
2,914.095,289,161
3,1113.73,502,280
2,689.284,728,398
3,876.657,534,295
2,723.549,194,110
3,780.202,651,359
2,719.669,849,467
2,787.823,573,326
2,976.257,692,386
2,818.87,23,11
2,817.259,149,77
3,899.41,260,127
2,663.453,171,94
2,1059.45,372,207
2,674.439,704,397
2,774.261,823,484
2,714.233,77,41
3,1185.69,324,173
3,572.744,850,470
2,529.809,204,117
2,674.398,64,41
7,937.106,119,67
2,1095.49,132,73
2,698.973,265,152
2,534.077,878,485
2,831.621,616,341
2,816.651,797,433
5,955.268,277,148
2,587.827,242,136
2,842.067,545,309
3,533.886,644,360
2,1154.31,834,462
2,938.038,636,347
2,1239.48,667,349
2,1335.45,845,474
2,914.413,332,171
2,1132.48,13,10
2,828.071,404,244
3,953.674,735,411
2,913.168,560,326
2,1278.64,30,10
2,800.274,629,328
3,1076.23,601,334
2,655.478,648,359
3,660.896,737,414
2,960.648,97,43
3,783.894,335,163
2,782.051,509,248
2,660.843,153,87
4,1424.87,348,188
2,713.19,525,283
4,1194.07,584,317
6,848.312,779,416
7,1216.64,275,145
2,678.976,13,10
2,455.938,574,331
2,690.353,608,350
2,1197.49,54,32
2,701.987,560,312
3,687.192,172,97
2,701.177,904,482
2,1229.06,922,493
2,1284.32,250,134
2,671.771,791,433
2,1065.73,345,189
6,897.643,38,25
2,590.719,343,184
2,875.465,694,396
4,836.303,421,227
3,1080.34,599,329
2,579.179,194,107
2,573.087,350,181
2,828.226,169,88
2,792.562,310,166
2,608.224,436,226
2,1064.65,891,490
2,934.607,286,172
3,614.848,306,183
2,626.927,822,455
3,631.309,692,380
2,966.979,469,255
2,581.52,508,258
2,852.482,751,406
2,1145.07,907,488
2,694.785,253,148
2,605.978,375,211
2,1082.46,107,52
2,733.413,330,168
2,671.75,127,64
2,773.946,592,284
3,764.444,310,183
2,644.749,178,100
2,520.214,777,435
2,931.429,638,348
4,599.729,565,306
2,1251.98,585,320
2,710.385,742,422
2,693.838,864,490
2,640.492,425,238
2,906.684,644,346
2,710.208,722,373
2,722.798,187,92
2,1106.76,628,318
2,816.543,194,104
2,555.834,419,224
3,651.558,664,354
2,1061.38,10,8
2,1018.72,519,280
8,1210.34,507,290
3,878.317,829,466
4,703.32,565,330
4,995.126,142,83
2,766.67,919,496
2,615.289,191,96
2,884.111,368,196
2,614.422,427,232
2,623.967,586,326
2,655.925,245,130
3,690.323,868,490
2,846.009,60,39
5,1244.8,135,79
2,941.201,515,287
2,716.021,536,309
2,1047.12,319,163
2,687.528,420,248
2,953.922,114,69
4,638.268,135,76
4,1214.08,266,148
2,987.038,795,444
2,999.444,403,217
2,1119.91,877,460
5,951.311,933,495
3,697.114,606,319
3,671.379,863,465
2,651.047,226,119
3,682.264,309,165
3,731.388,561,311
3,1177.52,599,340
2,743.003,699,390
2,639.813,798,448
2,904.112,542,288
2,919.44,722,369
3,648.641,794,416
2,679.232,846,457
2,858.618,446,229
2,742.433,746,411
2,912.964,409,207
2,1290.02,897,476
2,669.669,696,368
2,1036.57,792,426
2,745.204,778,421
2,637.983,61,31
2,484.156,823,465
2,1001.71,163,93
2,826.845,520,282
2,958.346,331,172
2,642.501,581,315
2,561.987,402,221
2,754.704,409,225
2,1073.14,228,119
3,638.659,255,132
7,692.089,465,235
2,557.837,175,92
2,1243.62,354,191
2,986.558,382,204
4,1028.26,510,275
2,974.671,741,393
2,555.046,261,146
2,719.993,269,150
2,886.25,525,272
3,1228.58,658,353
3,711.565,489,268
2,698.154,797,414
3,954.518,306,174
3,1018.35,386,216
2,639.002,869,472
2,1016.99,543,295
2,1070.87,602,340
2,645.891,833,466
3,892.357,724,374
2,771.833,474,258
2,699.628,738,384
2,725.513,342,187
2,956.274,444,239
2,511.584,657,363
2,993.482,360,202
3,1187.11,59,30
2,795.877,260,138
2,924.159,639,332
2,721.42,936,482
2,645.31,697,385
3,727.764,699,360
3,801.209,97,63
2,698.819,221,123
2,702.159,262,143
2,736.992,46,28
2,855.222,98,55
2,593.298,271,143
2,801.998,491,256
2,857.705,751,400
2,673.706,492,261
2,848.63,589,285
2,616.427,195,107
2,848.599,65,35
2,845.322,348,174
2,631.224,835,440
2,976.528,588,303
2,897.791,877,460
2,781.066,785,406
3,768.759,204,120
2,788.913,620,357
2,899.675,110,59
2,1118.76,230,110
2,889.629,567,279
2,1037.78,681,338
2,526.3,156,81
2,857.267,461,253
2,643.137,398,233
2,1081.75,527,304
2,602.024,182,89
2,588.94,694,337
2,729.767,222,117
2,880.804,792,447
2,588.449,65,35
2,1046.36,560,304
2,744.224,830,472
2,1250.4,85,39
2,1157.91,177,87
3,1117.83,425,214
2,733.169,548,286
2,1279.76,860,457
2,647.607,552,293
2,764.82,575,312
2,637.325,190,116
2,543.183,515,289
2,646.269,185,105
2,879.556,424,242
3,1251.67,722,387
3,1045.55,436,223
3,541.728,564,284
2,724.6,232,130
2,716.885,277,155
2,643.616,667,382
3,592.648,409,230
2,640.492,425,238
2,906.684,644,346
2,710.208,722,373
