PMTBaryTheta,PMTAvgDist,PMTAvgT,PMTQtotal,PMTQtotalClustered,PMTHits,PMTFracQmax,PMTFracQdownstream,PMTFracClustered,PMTFracLowQ,PMTFracEarly,PMTFracLate,PMTRMSTheta,PMTVarTheta,PMTRMSThetaBary,PMTVarThetaBary,PMTRMSPhi,PMTVarPhi,PMTRMSPhiBary,PMTVarPhiBary,PMTFracLargeAnglePhi,PMTFracLargeAngleTheta,PMTHitsLargeAnglePhi,PMTHitsLargeAngleTheta,LAPPDBaryTheta,LAPPDAvgDist,LAPPDQtotal,LAPPDAvgT,LAPPDHits,LAPPDRMSTheta,LAPPDVarTheta,LAPPDRMSThetaBary,LAPPDVarThetaBary,MrdLayers,MrdPaddles,MrdConsLayers,MrdAdjHits,MrdPadPerLayer,MrdXSpread,MrdYSpread,MrdClusters
0.688159,1.38151,6.17815,707.173,0,22,0.215675,1,0,0.590909,0,0,0.932263,0.811821,0.414532,0.106314,3.18543,3.07673,0.59292,0.204117,0.0454545,0,1,0,0.254932,1.37917,28,7.01127,28,0.637083,0.637083,0.408573,0.166932,0,0,0,0,0,0,0,0
0.378832,1.40956,8.88287,3801.96,3603.12,47,0.187897,0.988242,0.947702,0.446809,0,0.276596,1.10346,0.78828,0.776273,0.221149,2.98967,3.15905,0.93339,0.330983,0.191489,0.276596,9,13,0.299239,1.35585,121,7.51777,121,0.620505,0.620505,0.36661,0.134403,0,0,0,0,0,0,0,0
0.938074,1.19375,4.26609,955.777,916.915,12,0.351962,1,0.95934,0.25,0.5,0,0.93694,1.00144,0.383072,0.09258,3.14534,3.24225,1.02413,0.83665,0.5,0,6,0,0.711372,1.28693,83,4.50977,83,0.782394,0.782394,0.179185,0.0321072,4,5,1,0,1.25,0.05075,0,0
1.39641,1.5201,7.80991,3653.45,0,31,0.168017,0.779372,0,0.290323,0,0.0645161,1.58532,1.4347,0.532029,0.0890029,4.1797,4.20877,0.991095,0.373419,0.290323,0.0645161,9,2,0.279156,1.31526,4,17.1132,4,0.734647,0.734647,0.462493,0.2139,0,0,0,0,0,0,0,0
0.283468,1.40125,8.91594,2599.59,2349.44,52,0.114852,0.985307,0.903774,0.5,0,0.230769,1.088,0.822356,0.834096,0.335359,2.8654,2.97348,0.640191,0.208451,0.0576923,0.326923,3,17,0.091592,1.34219,108,8.79693,108,0.540099,0.540099,0.467002,0.218091,0,0,0,0,0,0,0,0
0.789456,1.43264,10.0768,5567.38,4117.84,83,0.0544027,0.905551,0.739637,0.445783,0,0.289157,1.4962,1.12174,0.841398,0.284769,2.70867,2.80324,0.827058,0.279127,0.26506,0.289157,22,24,0.248733,1.38008,212,9.44791,212,0.590813,0.590813,0.37824,0.143066,0,0,0,0,0,0,0,0
0.799113,1.40593,8.89708,3452.06,2470.5,54,0.0528294,0.918384,0.715659,0.333333,0,0.277778,1.27507,1.07837,0.641093,0.238266,3.97408,3.83126,0.629617,0.211543,0.0740741,0.203704,4,11,0.147856,1.34198,119,9.0882,119,0.529566,0.529566,0.418053,0.174768,4,5,1,0,1.25,0,0.270667,0
0.40471,1.30493,6.40148,1728.28,1688.61,28,0.10457,0.986174,0.977047,0.357143,0,0.0357143,0.989321,0.737271,0.665122,0.177954,3.53515,3.32787,0.726009,0.256602,0.0357143,0.178571,1,5,0.24584,1.35071,92,7.08963,92,0.572677,0.572677,0.378382,0.143173,4,4,2,0,1,0,0,0
0.595378,1.39948,7.76686,2851.47,2347.58,34,0.11878,1,0.823286,0.323529,0,0.0882353,0.948146,0.768288,0.451712,0.108238,3.02414,3.06204,0.615496,0.218583,0.117647,0,4,0,0.240726,1.35835,164,7.59434,164,0.549543,0.549543,0.364739,0.133034,4,4,1,0,1,0,0,0
0.214878,1.323,7.46184,2442.22,2312.04,34,0.104105,0.994519,0.946699,0.352941,0,0.0882353,0.921178,0.713411,0.729139,0.279494,2.58778,2.63112,0.6744,0.294537,0.0882353,0.205882,3,7,0.0997767,1.37451,170,7.09694,170,0.486762,0.486762,0.408152,0.166588,0,0,0,0,0,0,0,0
1.2424,1.53742,6.97407,1954.35,0,25,0.142701,0.883887,0,0.48,0.08,0.08,1.36532,1.27979,0.401212,0.0744634,3.57387,3.73372,1.34561,0.706849,0.44,0,11,0,0.411045,1.31661,4,10.5279,4,0.610962,0.610962,0.307775,0.0947257,0,0,0,0,0,0,0,0
1.10286,1.37521,7.19609,2018.83,0,23,0.30054,0.918752,0,0.304348,0.130435,0.130435,1.25751,1.17595,0.482614,0.123366,3.54492,3.54818,0.989975,0.526146,0.304348,0.0434783,7,1,0.478684,1.44136,33,9.19462,33,0.58769,0.58769,0.160462,0.0257481,0,0,0,0,0,0,0,0
1.31185,1.35262,6.44244,610.407,0,18,0.259033,0.57979,0,0.722222,0.222222,0,1.21267,1.45084,0.523727,0.228917,3.2512,3.48897,1.30097,1.13241,0.611111,0.111111,11,2,0.198547,1.42652,13,10.3832,13,0.60632,0.60632,0.413812,0.17124,0,0,0,0,0,0,0,0
0.427856,1.42319,9.29859,2904.99,2395.89,55,0.0690918,0.977507,0.824752,0.454545,0,0.290909,1.17542,0.884779,0.802164,0.287676,3.23647,3.08909,0.726097,0.227215,0.0909091,0.290909,5,16,0.210452,1.36743,218,8.13674,218,0.621043,0.621043,0.434273,0.188593,3,6,2,0,2,0.42075,0,0
1.10881,1.26686,6.41899,199.75,0,12,0.1949,0.762062,0,0.916667,0.166667,0,1.2596,1.24038,0.543132,0.252067,3.65296,3.64927,0.716369,0.483336,0.166667,0.0833333,2,1,0.117407,1.29972,6,9.32547,6,0.509646,0.509646,0.428186,0.183343,0,0,0,0,0,0,0,0
0.606192,1.36191,7.15966,1968.83,1809.49,29,0.248369,0.994582,0.919067,0.413793,0.0689655,0.137931,0.989792,0.800851,0.507414,0.114145,3.12455,3.01612,0.788682,0.314531,0.310345,0.0344828,9,1,0.325233,1.33761,78,7.09749,78,0.625307,0.625307,0.363597,0.132203,0,0,0,0,0,0,0,0
1.31272,1.38494,7.75651,659.093,0,23,0.203364,0.58139,0,0.826087,0.0869565,0.173913,1.32529,1.49101,0.525691,0.22246,3.45422,3.62545,1.1549,0.905244,0.478261,0.130435,11,3,0.193472,1.30009,12,10.0289,12,0.62571,0.62571,0.466849,0.217948,0,0,0,0,0,0,0,0
1.10279,1.43106,8.60091,2089.24,1442.16,42,0.0538341,0.817996,0.690281,0.285714,0,0.0714286,1.30163,1.23852,0.518629,0.223248,3.91759,3.89502,0.488241,0.188166,0,0.0714286,0,3,0.186125,1.35008,54,9.98751,54,0.521398,0.521398,0.385233,0.148405,0,0,0,0,0,0,0,0
0.575096,1.24402,5.66443,1644.84,1644.84,20,0.157004,1,1,0.2,0.25,0.05,0.798129,0.765527,0.35766,0.108441,3.30526,3.22,0.825858,0.518433,0.25,0,5,0,0.507641,1.32345,131,5.68793,131,0.683311,0.683311,0.25124,0.0631214,0,0,0,0,0,0,0,0
0.700596,1.34642,7.34619,1847.98,1748.79,29,0.122138,0.994556,0.946325,0.37931,0.137931,0.206897,0.963324,0.936861,0.441009,0.149838,2.90156,3.12307,1.1401,0.71483,0.448276,0.0344828,13,1,0.668902,1.29447,245,5.20927,245,0.741578,0.741578,0.1786,0.0318981,0,0,0,0,0,0,0,0
0.0489054,1.42273,8.61416,5204.28,4885.65,49,0.12495,0.992138,0.938775,0.55102,0,0.306122,1.05469,0.609565,1.00949,0.32072,3.29628,3.20666,0.771639,0.173016,0.163265,0.55102,8,27,0.111737,1.35291,318,6.46978,318,0.504821,0.504821,0.418946,0.175516,6,6,2,0,1,0,0,0
0.192912,1.31447,6.83936,1948.88,1905.57,25,0.182756,1,0.977776,0.4,0.08,0.08,0.75721,0.561424,0.58082,0.151558,2.78425,2.89867,0.657548,0.254848,0.08,0.12,2,3,0.150892,1.34996,73,6.63204,73,0.575483,0.575483,0.451142,0.203529,0,0,0,0,0,0,0,0
0.74183,1.37472,7.29114,2042.91,1829.42,30,0.134532,0.994001,0.895499,0.366667,0,0,0.9849,0.876381,0.41476,0.101403,2.71317,2.65426,0.485159,0.124611,0.0333333,0.0333333,1,1,0.466137,1.28995,62,8.13119,62,0.631267,0.631267,0.33937,0.115172,5,6,1,0,1.2,0,0,0
1.02145,1.36957,7.0539,977.984,0,25,0.0770545,0.910847,0,0.44,0,0.08,1.22099,1.15586,0.483897,0.177742,2.68217,2.59515,0.76129,0.360052,0.12,0.08,3,2,0.482691,1.33048,26,7.40169,26,0.669816,0.669816,0.29335,0.0860545,0,0,0,0,0,0,0,0
0.0593737,1.30252,6.99431,889.086,868.01,23,0.124188,0.988245,0.976295,0.521739,0,0.0869565,0.85149,0.687416,0.799973,0.400107,3.4403,3.35669,0.673346,0.272407,0.0869565,0.173913,2,4,0.37691,1.34086,49,6.30246,49,0.720207,0.720207,0.366652,0.134434,0,0,0,0,0,0,0,0
1.58176,1.47143,7.68742,1061.62,0,27,0.128687,0.438698,0,0.518519,0.0740741,0.259259,1.5044,1.61534,0.513667,0.225179,3.17907,3.33099,1.84092,2.99601,0.777778,0.0740741,21,2,0.610051,1.32788,7,8.94499,7,0.738865,0.738865,0.179229,0.0321231,0,0,0,0,0,0,0,0
0.825548,1.37868,9.12498,3976.88,3722.87,51,0.101799,0.966235,0.936128,0.568627,0,0.372549,1.29588,1.04569,0.673663,0.187063,3.35464,3.4783,1.06466,0.441622,0.313725,0.196078,16,10,0.264105,1.35407,155,8.4455,155,0.545316,0.545316,0.352111,0.123982,0,0,0,0,0,0,0,0
0.960313,1.41665,8.49049,3079.3,2024.42,47,0.0795446,0.947136,0.657429,0.468085,0.0425532,0.276596,1.28276,1.14,0.559895,0.20592,3.47692,3.29621,1.35318,1.10562,0.553191,0.0851064,26,4,0.315848,1.27872,79,7.00046,79,0.568443,0.568443,0.378905,0.143569,0,0,0,0,0,0,0,0
0.0450339,1.343,7.64764,3193.14,3087.6,33,0.221248,0.996316,0.966948,0.454545,0.030303,0.181818,0.998479,0.596003,0.959181,0.309273,2.79021,2.96854,0.877554,0.243307,0.272727,0.363636,9,12,0.150947,1.31874,261,5.66693,261,0.443676,0.443676,0.346605,0.120135,4,4,1,0,1,0,0,0
0.164678,1.39256,9.03638,4623.9,4386.95,44,0.120337,0.995002,0.948757,0.340909,0,0.318182,1.07762,0.662087,0.934177,0.272024,2.79509,2.94666,0.709308,0.169532,0.0909091,0.386364,4,17,0.057068,1.35976,308,7.94484,308,0.508211,0.508211,0.462319,0.213739,0,0,0,0,0,0,0,0
0.605467,1.4352,9.37911,3273.36,2795.6,62,0.222028,0.929349,0.854045,0.419355,0,0.306452,1.19507,1.00375,0.675139,0.270239,2.76912,2.75164,0.48926,0.164882,0.0322581,0.16129,2,10,0.296215,1.32937,93,9.10388,93,0.612408,0.612408,0.382576,0.146365,0,0,0,0,0,0,0,0
0.574253,1.3811,7.6058,2439.95,2311.79,33,0.133882,0.983221,0.947476,0.484848,0,0.0909091,1.03655,0.768756,0.566957,0.115416,3.02707,2.89883,0.801691,0.21576,0.212121,0.0909091,7,3,0.328731,1.35006,161,6.74899,161,0.577337,0.577337,0.335458,0.112532,5,7,4,0,1.4,0.26775,0.3045,0
0.676245,1.41112,6.87841,3168.75,2549.9,31,0.1788,0.99653,0.8047,0.290323,0.0967742,0.0967742,0.973722,0.809132,0.447214,0.102962,3.13095,3.23053,0.887488,0.331248,0.225806,0.0322581,7,1,0.318948,1.30278,140,5.92911,140,0.553185,0.553185,0.358286,0.128369,0,0,0,0,0,0,0,0
0.315447,1.33899,7.96887,1934.87,1804.21,36,0.163533,0.994115,0.932473,0.5,0,0.194444,0.975387,0.739436,0.694321,0.235946,3.11168,3.11866,0.611601,0.246527,0.0833333,0.222222,3,8,0.0536011,1.34686,95,8.35853,95,0.603695,0.603695,0.556787,0.310011,3,3,2,0,1,0,0,0
0.425921,1.42917,10.0687,4367.61,3953.51,60,0.0777138,0.975275,0.905188,0.516667,0,0.483333,1.21447,0.881866,0.84352,0.28804,3.38097,3.27712,0.829935,0.418343,0.266667,0.333333,16,20,0.40618,1.31229,189,8.33754,189,0.700562,0.700562,0.344689,0.118811,5,6,2,0,1.2,0.05075,0,0
0.523594,1.35121,8.05825,1821.14,1671.25,34,0.124298,1,0.917697,0.323529,0,0.235294,0.872993,0.864476,0.42631,0.18196,3.24783,3.15429,0.674023,0.351431,0.147059,0,5,0,0.128865,1.31477,73,8.77231,73,0.665761,0.665761,0.549559,0.302015,4,7,2,0,1.75,0.459,0.0676667,0
1.06759,1.40606,10.0507,3843.35,3319.59,59,0.161907,0.776973,0.863724,0.423729,0,0.423729,1.39602,1.28916,0.609753,0.266649,2.65228,2.44116,0.828336,0.279424,0.186441,0.152542,11,9,0.488519,1.31782,161,9.23576,161,0.672173,0.672173,0.299638,0.0897832,0,0,0,0,0,0,0,0
0.612707,1.40155,9.52532,5545.17,4447.74,64,0.0901344,0.975703,0.802094,0.4375,0,0.34375,1.22539,0.913993,0.708375,0.192942,3.36439,3.2576,0.752654,0.271146,0.171875,0.171875,11,11,0.238372,1.35181,200,9.21258,200,0.575097,0.575097,0.386116,0.149086,0,0,0,0,0,0,0,0
0.4437,1.33576,7.53035,3560.6,3446.96,29,0.383953,0.997125,0.968086,0.413793,0.0689655,0.241379,1.00256,0.640455,0.656977,0.0881902,2.86107,3.06907,0.967917,0.33634,0.241379,0.103448,7,3,0.325379,1.33953,138,6.72746,138,0.639882,0.639882,0.368781,0.136,3,5,2,0,1.66667,0.308118,0,0
0.298803,1.37063,7.43729,1770.19,1627.92,28,0.122787,0.994025,0.919631,0.321429,0,0.0357143,0.873229,0.657427,0.614892,0.158309,3.23093,3.19259,0.710197,0.178591,0.0357143,0.0714286,1,2,0.0976936,1.36025,88,7.67393,88,0.659927,0.659927,0.568229,0.322884,0,0,0,0,0,0,0,0
0.907977,1.26179,7.04079,1448.31,1424.07,22,0.410423,0.991852,0.983263,0.454545,0.181818,0.181818,1.01114,1.03165,0.492198,0.110349,2.89874,3.22004,1.29695,0.855693,0.681818,0.0454545,15,1,0.758115,1.27355,751,4.25913,751,0.772928,0.772928,0.0963593,0.00928512,0,0,0,0,0,0,0,0
1.33335,1.51592,7.00966,1912.53,0,30,0.0832423,0.714128,0,0.333333,0.0333333,0.0333333,1.35614,1.37898,0.45138,0.127006,2.83944,2.32892,1.13406,0.588294,0.4,0.0333333,12,1,0.674935,1.30134,7,8.17041,7,0.740935,0.740935,0.107025,0.0114544,0,0,0,0,0,0,0,0
0.463838,1.26421,7.53243,1633.68,1515.68,24,0.192255,0.971667,0.92777,0.416667,0.125,0.25,1.2261,0.770198,0.87989,0.190219,3.69174,3.28337,1.25739,0.550227,0.375,0.166667,9,4,0.458596,1.32267,132,6.12517,132,0.665669,0.665669,0.288654,0.0833213,3,3,1,0,1,0,0,0
0.391512,1.3654,7.63627,2079.88,1695.56,40,0.0823873,1,0.815217,0.375,0.05,0.175,0.966649,0.844985,0.61632,0.253265,3.58695,3.52746,0.825012,0.51436,0.325,0.225,13,9,0.276998,1.31401,123,6.85666,123,0.683958,0.683958,0.431844,0.186489,2,2,0,0,1,0,0,0
0.366282,1.42315,10.4063,6025.42,5424.96,80,0.102354,0.949276,0.900346,0.5875,0,0.425,1.42069,0.87762,1.0978,0.342694,3.32712,3.2519,1.05861,0.372146,0.3,0.5,24,40,0.0614313,1.3612,229,8.79397,229,0.543476,0.543476,0.492587,0.242642,2,2,0,0,1,0,0,0
0.795112,1.28983,7.13338,330.03,0,12,0.250894,1,0,0.75,0.166667,0.0833333,0.932931,1.08571,0.304014,0.160213,3.09284,3.28545,0.929113,0.642815,0.333333,0,4,0,0.43248,1.34587,9,8.10061,9,0.63548,0.63548,0.318966,0.101739,0,0,0,0,0,0,0,0
0.813994,1.38471,8.43166,2757.83,2454.86,51,0.127274,0.926697,0.890143,0.529412,0.0784314,0.27451,1.14186,1.10126,0.512556,0.221039,3.18758,3.02763,0.951636,0.601032,0.352941,0.0980392,18,5,0.429349,1.32117,96,8.10956,96,0.67613,0.67613,0.319425,0.102033,0,0,0,0,0,0,0,0
0.504601,1.41797,9.23049,4812.06,4464.56,58,0.133995,0.977803,0.927787,0.413793,0.0344828,0.37931,1.15287,0.952289,0.716456,0.263614,2.81822,3.01689,1.05342,0.584446,0.465517,0.155172,27,9,0.13379,1.3304,155,8.67535,155,0.689929,0.689929,0.565495,0.319785,0,0,0,0,0,0,0,0
1.43386,1.43403,8.35704,5393.2,0,42,0.268138,0.709889,0,0.47619,0.0238095,0.238095,1.68264,1.47845,0.58239,0.0981564,3.96544,4.15518,1.40192,0.482975,0.547619,0.119048,23,5,0.427517,1.31568,11,9.67174,11,0.685561,0.685561,0.346661,0.120174,0,0,0,0,0,0,0,0
0.431223,1.3504,7.33512,172.216,0,11,0.167633,1,0,1,0,0.0909091,0.926849,0.932105,0.518416,0.272343,3.22907,3.29485,0.635236,0.339541,0.0909091,0,1,0,0.501301,1.41062,5,8.636,5,0.657694,0.657694,0.182292,0.0332303,0,0,0,0,0,0,0,0
2.03787,1.42552,7.99021,3315.33,0,54,0.0635134,0.266003,0,0.351852,0.0740741,0.222222,1.91117,2.05973,0.605742,0.266527,4.55548,4.85851,1.44587,1.38626,0.592593,0.12963,32,7,0.311032,1.36259,10,11.6989,10,0.483485,0.483485,0.286963,0.0823476,0,0,0,0,0,0,0,0
0.972578,1.37391,7.97651,3295.82,3048.89,39,0.139654,0.909167,0.925078,0.384615,0,0.102564,1.37191,1.12738,0.600648,0.17427,4.10474,4.07532,0.706562,0.178498,0.0769231,0.102564,3,4,0.593662,1.30209,66,6.969,66,0.709685,0.709685,0.243173,0.0591329,0,0,0,0,0,0,0,0
0.493602,1.29504,6.44825,1919.84,1827.14,24,0.148719,1,0.951716,0.291667,0.0416667,0.0416667,0.828903,0.725225,0.41836,0.117974,3.16272,3.11129,0.63852,0.299523,0.0416667,0,1,0,0.506851,1.3119,138,6.33276,138,0.682551,0.682551,0.277716,0.0771264,3,3,1,0,1,0,0,0
0.293065,1.44959,9.99146,3438.13,2868.45,76,0.0592486,0.9415,0.834306,0.486842,0,0.473684,1.28289,1.01101,1.0176,0.569215,3.32968,3.20315,0.73121,0.310189,0.210526,0.447368,16,34,0.059065,1.34322,116,9.57762,116,0.633137,0.633137,0.579544,0.335871,4,5,1,0,1.25,0,0,0
0.647503,1.43565,8.01983,2785.37,2270.59,48,0.190274,0.954612,0.815182,0.520833,0,0.0833333,1.23345,0.898292,0.714357,0.206235,2.98359,3.07396,0.777399,0.234784,0.125,0.166667,6,8,0.335024,1.39744,159,8.13606,159,0.561172,0.561172,0.288093,0.0829974,0,0,0,0,0,0,0,0
0.952372,1.449,8.78661,4612.29,3921.82,52,0.0909736,0.926686,0.850299,0.5,0,0.307692,1.37442,1.11212,0.613312,0.188607,2.82105,2.50285,1.0824,0.300661,0.288462,0.115385,15,6,0.468125,1.30142,92,7.5656,92,0.680726,0.680726,0.319634,0.102166,0,0,0,0,0,0,0,0
0.240448,1.40653,8.70747,2999.53,2716.56,54,0.122756,0.97778,0.905662,0.592593,0,0.277778,1.15943,0.814397,0.946577,0.370863,2.99305,3.08401,0.90471,0.316606,0.166667,0.388889,9,21,0.223025,1.37122,153,7.37661,153,0.641121,0.641121,0.439846,0.193465,0,0,0,0,0,0,0,0
0.50703,1.38923,8.83845,5117.23,4594.91,44,0.166265,0.978517,0.89793,0.477273,0.0681818,0.25,1.22292,0.745742,0.80014,0.141816,3.85252,3.63683,1.2046,0.611913,0.477273,0.204545,21,9,0.324188,1.37422,142,6.76391,142,0.566403,0.566403,0.310529,0.096428,2,2,1,0,1,0,0,0
0.990492,1.41744,8.40172,4633.48,3014.9,55,0.114325,0.934284,0.650676,0.418182,0.0727273,0.309091,1.38317,1.15748,0.630845,0.192231,4.1012,3.64579,1.77876,1.64432,0.763636,0.127273,42,7,0.324498,1.29887,56,7.76663,56,0.580787,0.580787,0.369367,0.136432,0,0,0,0,0,0,0,0
1.66968,1.44997,9.18381,6504.66,0,54,0.0941728,0.418634,0,0.407407,0,0.296296,1.66226,1.71436,0.61816,0.159665,2.84501,2.05724,1.34372,0.680628,0.462963,0.222222,25,12,0.193519,1.36148,11,13.3205,11,0.557055,0.557055,0.405502,0.164432,0,0,0,0,0,0,0,0
0.61083,1.29282,7.5574,2459.41,2413.28,30,0.173131,0.993305,0.981244,0.3,0.0333333,0.166667,0.88788,0.842892,0.41018,0.127297,3.09932,3.17835,0.808444,0.452265,0.266667,0.0333333,8,1,0.579276,1.29741,207,6.32781,207,0.709718,0.709718,0.253922,0.0644762,4,4,1,0,1,0,0,0
1.42002,1.33948,6.11649,1958.22,0,18,0.380536,0.749464,0,0.388889,0.166667,0.0555556,1.53881,1.44731,0.317499,0.0572179,2.14951,1.96126,0.866589,0.203025,0.0555556,0,1,0,0.414196,1.29809,8,8.8436,8,0.596539,0.596539,0.352838,0.124494,0,0,0,0,0,0,0,0
0.569243,1.34734,8.04777,472.859,0,20,0.114902,1,0,0.75,0,0.15,0.971893,1.0681,0.494644,0.319237,3.06477,2.9363,0.625248,0.337887,0,0.05,0,1,0.104648,1.38319,15,10.1607,15,0.550166,0.550166,0.456853,0.208715,0,0,0,0,0,0,0,0
0.339175,1.30201,6.89636,3051.1,2995.34,26,0.377674,0.992109,0.981726,0.307692,0.0384615,0.0769231,0.869015,0.543817,0.581067,0.0758332,3.09399,3.09373,0.834192,0.216483,0.153846,0.0769231,4,2,0.151877,1.34764,138,6.57168,138,0.503081,0.503081,0.390112,0.152187,0,0,0,0,0,0,0,0
0.297114,1.35351,8.11716,2549.01,2365.88,41,0.103301,1,0.928157,0.390244,0,0.219512,0.955334,0.787132,0.68671,0.278267,3.09258,3.15272,0.613205,0.259942,0.097561,0.219512,4,9,0.32764,1.35164,139,7.71454,139,0.637797,0.637797,0.357424,0.127752,1,1,0,0,1,0,0,0
0.743342,1.37772,7.09425,2276.9,2122.66,26,0.17863,0.980734,0.93226,0.5,0.192308,0.192308,1.10431,0.888509,0.511601,0.112424,3.3678,3.22375,1.1516,0.716479,0.538462,0.115385,14,3,0.581444,1.30312,103,5.55505,103,0.70923,0.70923,0.25611,0.0655925,2,4,1,0,2,0,0.331498,0
0.581725,1.42612,9.09159,2961.52,2270.94,63,0.0644672,0.944038,0.766816,0.52381,0.015873,0.333333,1.30562,0.990397,0.808775,0.290206,2.64595,2.73151,1.03836,0.573699,0.396825,0.222222,25,14,0.35739,1.40065,175,7.63158,175,0.596403,0.596403,0.283184,0.0801932,0,0,0,0,0,0,0,0
0.800751,1.35358,8.05118,3884.62,3678.52,39,0.232352,0.983542,0.946946,0.512821,0.128205,0.230769,1.12693,0.985152,0.540654,0.146559,3.07527,3.21131,1.27499,0.762007,0.538462,0.102564,21,4,0.657657,1.29254,422,5.01584,422,0.736461,0.736461,0.194941,0.0380019,0,0,0,0,0,0,0,0
1.56929,1.45038,7.90921,1321.44,0,33,0.157784,0.522109,0,0.454545,0,0.121212,1.62985,1.64531,0.526413,0.222252,2.22512,2.20008,0.906621,0.73533,0.30303,0.0909091,10,3,0.770991,1.2927,12,8.27537,12,0.81059,0.81059,0.0758486,0.00575301,0,0,0,0,0,0,0,0
1.35546,1.30671,5.61339,1503.75,0,16,0.293923,0.653226,0,0.3125,0.3125,0.0625,1.2484,1.42084,0.501871,0.152915,3.31341,3.64773,1.34852,0.925848,0.625,0.0625,10,1,0.451692,1.32156,18,9.05319,18,0.643801,0.643801,0.317447,0.100773,0,0,0,0,0,0,0,0
0.949719,1.37084,5.70302,1541.58,1488.69,17,0.23433,1,0.96569,0.176471,0.176471,0,1.00899,1.01281,0.32061,0.0897247,3.61631,3.71601,0.556155,0.210636,0,0,0,0,0.65054,1.29952,50,6.13031,50,0.741222,0.741222,0.200262,0.0401047,0,0,0,0,0,0,0,0
0.883778,1.36062,8.28231,1527.76,1375.42,43,0.0913968,0.773613,0.900289,0.534884,0.0465116,0.255814,1.22264,1.24486,0.570298,0.337487,3.50652,3.5635,0.740629,0.46367,0.209302,0.116279,9,5,0.286972,1.41847,46,10.3941,46,0.525265,0.525265,0.298017,0.0888143,0,0,0,0,0,0,0,0
0.265208,1.36547,9.03474,5131.21,4776.81,48,0.127409,0.98722,0.930932,0.416667,0,0.333333,1.19591,0.720357,0.966352,0.251519,4.0541,3.7828,1.10413,0.495434,0.354167,0.333333,17,16,0.132496,1.33833,226,6.8115,226,0.485942,0.485942,0.390983,0.152868,0,0,0,0,0,0,0,0
0.814068,1.44317,8.44875,2108.83,1523.45,53,0.230234,0.909158,0.722413,0.528302,0.0566038,0.188679,1.29669,1.08026,0.63959,0.22765,3.70771,3.50015,1.10762,0.72496,0.415094,0.132075,22,7,0.236516,1.33817,57,9.39972,57,0.60355,0.60355,0.415235,0.17242,0,0,0,0,0,0,0,0
0.532582,1.30392,7.27089,1858.31,1785.63,29,0.169193,0.977354,0.960893,0.344828,0.137931,0.172414,0.992696,0.832317,0.57524,0.166493,3.09042,3.12602,1.05619,0.600466,0.413793,0.103448,12,3,0.569642,1.31242,170,5.6327,170,0.721086,0.721086,0.268697,0.072198,3,5,1,0,1.66667,0,0.0828744,0
1.42881,1.49072,7.83032,2322.15,0,34,0.164509,0.581922,0,0.441176,0.117647,0.176471,1.44969,1.50096,0.461431,0.170366,3.1329,2.77653,1.49094,1.27817,0.647059,0.0294118,22,1,0.483805,1.33371,14,9.1841,14,0.709877,0.709877,0.284452,0.080913,0,0,0,0,0,0,0,0
2.04951,1.2693,3.82561,207.257,0,5,0.588465,0,0,0.6,0.6,0,2.06416,2.05614,0.312468,0.029821,4.43115,4.21466,1.25565,1.35841,0.8,0,4,0,0.230809,1.27091,4,12.8469,4,0.638435,0.638435,0.445369,0.198353,0,0,0,0,0,0,0,0
0.508387,1.38691,8.76994,3961.94,3144.63,66,0.0665458,0.932398,0.793708,0.378788,0.0151515,0.30303,1.28563,0.987685,0.843174,0.329755,3.54983,3.41081,0.857464,0.392579,0.287879,0.30303,19,20,0.380657,1.32887,157,8.72392,157,0.692058,0.692058,0.344082,0.118392,0,0,0,0,0,0,0,0
0.215012,1.41223,8.96385,3062.94,2852.69,45,0.0871176,0.996217,0.931356,0.444444,0,0.266667,0.972564,0.740804,0.775043,0.300646,3.13485,3.17736,0.528567,0.161378,0.0888889,0.333333,4,15,0.142564,1.36063,224,8.09095,224,0.63147,0.63147,0.50341,0.253422,0,0,0,0,0,0,0,0
1.23984,1.44485,8.68043,3916.62,1761.22,60,0.0731397,0.817647,0.449678,0.483333,0.0166667,0.116667,1.50574,1.33542,0.631823,0.228803,3.30626,3.3433,1.058,0.497307,0.333333,0.15,20,9,0.250346,1.32084,100,10.0149,100,0.508614,0.508614,0.351194,0.123337,0,0,0,0,0,0,0,0
0.711171,1.37014,8.99867,1424.05,1052.96,44,0.0719199,0.875857,0.739412,0.590909,0,0.227273,1.16123,1.0923,0.593012,0.298126,2.2628,2.3243,0.588439,0.290526,0.136364,0.159091,6,7,0.0688619,1.3929,51,8.89196,51,0.594015,0.594015,0.530697,0.281639,0,0,0,0,0,0,0,0
1.39771,1.55813,8.10733,3431.21,0,39,0.182352,0.824596,0,0.333333,0,0.0512821,1.47175,1.44282,0.539137,0.12335,2.73167,2.72823,0.975352,0.57958,0.230769,0.0512821,9,2,0.466514,1.44149,10,11.2254,10,0.554274,0.554274,0.195948,0.0383957,0,0,0,0,0,0,0,0
1.04708,1.42938,8.55032,697.599,0,32,0.0695742,0.812402,0,0.78125,0,0.1875,1.30817,1.24283,0.54521,0.258518,3.55676,3.39548,1.19727,1.15001,0.40625,0.03125,13,1,0.240257,1.27034,24,7.92311,24,0.570739,0.570739,0.410259,0.168313,0,0,0,0,0,0,0,0
